Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/03/17,0.005,0.23,0.187,0.004,False,True,False,False,3.2094342063282791342633307765,3.2094342063282791342633307765,0.0000000000000000000000000000
01/17/17,0.006,0.07,0.189,0.003,False,True,True,False,3.5042681536771182516114632964,3.4634866753013879144834969173,-0.0407814783757303371279663791
03/01/17,0.005,0.23,0.187,0.004,False,True,False,False,3.4659977851906464575544520357,3.4182791426881072626004742854,-0.0477186425025391949539777503
03/31/17,0.012,0.02,0.149,0.004,False,False,False,False,3.5263101234122761148182390125,3.4409902528013725798804538435,-0.0853198706109035349377851690
04/05/17,0.005,0.23,0.187,0.004,False,True,False,False,3.5129998942596431433031715296,3.4637282957086887882929706176,-0.0492715985509543550102009120
04/07/17,0.012,0.02,0.149,0.004,False,False,False,False,3.5048385339909616345878121992,3.4656964896196913505945243467,-0.0391420443712702839932878525
05/15/17,0.005,0.14,0.193,0.004,False,False,False,False,3.4316914936060363355106976022,3.4042703049111006569525086916,-0.0274211886949356785581889106
05/17/17,0.004,0.22,0.188,0.004,False,True,False,False,3.4180234831849201776255527638,3.4081363032472305288823765942,-0.0098871799376896487431761696
05/18/17,0.005,0.14,0.193,0.004,False,False,False,False,3.4185444106150749550669835512,3.3946159047937639515252955157,-0.0239285058213110035416880355
05/19/17,0.004,0.22,0.188,0.004,False,True,False,False,3.4219310280449298409323574744,3.3960848105055159301423053808,-0.0258462175394139107900520936
05/24/17,0.005,0.14,0.193,0.004,False,False,False,False,3.4207355911135685184742692264,3.3919510147204794745099723977,-0.0287845763930890439642968287
08/22/17,0.005,0.23,0.187,0.004,False,True,False,False,3.8139292176395127242090579223,3.8051008142489094164503527659,-0.0088284033906033077587051564
08/31/17,0.009,0.17,0.198,0.007,False,False,False,False,3.8267596625770344759404387493,3.8045293622526725217506342057,-0.0222303003243619541898045436
09/07/17,0.005,0.23,0.187,0.004,False,True,False,False,3.8265828691217976121338590792,3.8140274563570386504342813709,-0.0125554127647589616995777083
09/15/17,0.004,0.22,0.188,0.004,False,True,False,False,3.7679871131968425000329435787,3.7568070195194838015770984140,-0.0111800936773586984558451647
09/18/17,0.005,0.23,0.187,0.004,False,True,False,False,3.7584658194235044661212690382,3.7239249077303015009754506475,-0.0345409116932029651458183907
10/16/17,0.009,0.17,0.198,0.007,False,False,False,False,3.9088386618701627877791527552,3.8732387080901049008903953468,-0.0355999537800578868887574084
11/08/17,0.015,0.17,0.139,0.025,False,True,False,False,3.8876494476306898531600642918,3.8759376592218819037908367072,-0.0117117884088079493692275846
11/09/17,0.009,0.17,0.198,0.007,False,False,False,False,3.8903954905471831086101138156,3.8706952536985066288887971889,-0.0197002368486764797213166267
12/07/17,0.015,0.17,0.139,0.025,False,True,False,False,4.0572312131362098902467085141,3.9064644175264628471605327806,-0.1507667956097470430861757335
02/22/18,0.009,0.17,0.198,0.007,False,False,False,False,3.9949786430269897175504168691,3.9804838399064246001599108896,-0.0144948031205651173905059795
04/04/18,0.015,0.17,0.139,0.025,False,True,False,False,4.1057985303500009529507283505,4.0993333355858103118383343639,-0.0064651947641906411123939866
04/09/18,0.009,0.17,0.198,0.007,False,False,False,False,4.1047644285932780647236025241,4.0990796053779964736674136808,-0.0056848232152815910561888433
06/24/18,0.009,0.17,0.198,0.007,False,False,False,False,4.2900698446654988633159949826,4.2900698446654988633159949826,0
