Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/04/10,0.001,0.12,0.121,0.008,False,True,False,True,0.8101010765073514196351717368,0.8101010765073514196351717368,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
03/01/10,0.012,0.10,0.106,0.005,False,True,False,True,0.9506859991326651621530974727,0.7947831790228107796613384359,-0.1558379999751302496713821682,0.1405849226253137425179257359,-0.1558379999751302496713821682,-0.0152530773498165071534564323
03/02/10,0.008,0,0.114,0.005,True,True,False,True,0.9574267300553628871406622482,0.9403405493028778387448117590,-0.0173680426704618354755658727,0.1473256535480114675054905114,-0.1732060426455920851469480409,-0.0258803890975806176414575295
03/16/10,0.006,0.02,0.114,0.005,True,True,False,True,0.9563305534383784760076450940,0.9529831069138645389801378584,-0.0035960513725034097658995674,0.1462294769310270563724733572,-0.1768020940180954949128476083,-0.0305726170870684385403742511
04/29/10,0.012,0.10,0.106,0.005,False,True,False,True,0.9185156774120810252794608654,0.9162679177023599500711214311,0.0031509303791967300399798023,0.1084146009047296056442891286,-0.1736511636388987648728678060,-0.0652365627341691592285786774
04/30/10,0.006,0.02,0.114,0.005,True,True,False,True,0.9275452978801955605677599043,0.9072382972342454147828223922,-0.0123058382083010458066247817,0.1174442213728441409325881675,-0.1859570018471998106794925877,-0.0685127804743556697469044202
07/13/10,0.021,0.07,0.181,0.039,False,True,True,True,1.0337870442024724193120923070,1.0014048994500694127789839498,-0.0363872049933668619547951042,0.2236859676951209996769205702,-0.2223442068405666726342876919,0.0013417608545543270426328783
09/09/10,0.022,0.01,0.119,0.004,True,True,True,True,1.1633098086640551836439371316,1.1226424658892194072638995359,-0.0380924181548900247872791273,0.3532087321567037640087653948,-0.2604366249954566974215668192,0.0927721071612470665871985756
11/01/10,0.021,0.07,0.181,0.039,False,True,True,True,1.1512569237205447084687188130,1.1384406987164112045863455086,-0.0154019955207549635430053614,0.3411558472131932888335470762,-0.2758386205162116609645721806,0.0653172266969816278689748956
11/15/10,0.002,0,0.021,0.008,True,True,True,True,1.2512130941890041992461396107,1.2338641079433292636172124742,-0.0222843509816076228800728055,0.4411120176816527796109678739,-0.2981229714978192838446449861,0.1429890461838334957663228878
01/04/11,0.002,0,0.021,0.008,True,True,True,True,1.2783030913663185432460852928,1.2783030913663185432460852928,0.0000000000000000000000000000,0.4682020148589671236109135560,-0.2981229714978192838446449861,0.1700790433611478397662685699
09/26/11,0.006,0.06,0.140,0.014,False,True,False,True,1.3229838206498636398230291849,1.3087839677629237870524873121,0.0237652093181223522916631894,0.5128827441425122201878574481,-0.2743577621796969315529817967,0.2385249819628152886348756514
09/27/11,0.002,0,0.021,0.008,True,True,True,True,1.3383425324746288105615197299,1.2956605884134910916464720996,-0.0375767324798459594495687885,0.5282414559672773909263479931,-0.3119344946595428910025505852,0.2163069613077344999237974079
10/19/11,0.006,0.06,0.133,0.014,False,True,False,True,1.3943084532320573242968202271,1.3745076258045321037290524429,-0.0419560837985453000522257727,0.5842073767247059046616484903,-0.3538905784580881910547763579,0.2303167982666177136068721324
11/01/11,0.002,0,0.021,0.008,True,True,True,True,1.4744089416397265641035561552,1.4569296566429991658221627585,-0.0440633079676384822891557080,0.6643078651323751444683844184,-0.3979538864257266733439320659,0.2663539787066484711244523525
12/08/11,0.006,0.06,0.133,0.014,False,True,False,True,1.4877970035817746760262443912,1.4871490789797080842353290056,0.0054896264183415714743907368,0.6776959270744232563910726544,-0.3924642600073851018695413291,0.2852316670670381545215313253
12/09/11,0.002,0,0.021,0.008,True,True,True,True,1.4871490789797080842353290056,1.4860112892960603903119586769,0.0014283327653318979133643652,0.6770480024723566646001572688,-0.3910359272420532039561769639,0.2860120752303034606439803049
12/16/11,0.006,0.06,0.133,0.014,False,True,False,True,1.4911133301123869209242035749,1.4828962330447311518036624586,-0.0084570970676557691205411163,0.6810122536050355012890318381,-0.3994930243097089730767180802,0.2815192292953265282123137579
01/04/12,0.006,0.06,0.133,0.014,False,True,False,True,1.4834602688878971250058362279,1.4834602688878971250058362279,0.0000000000000000000000000000,0.6733591923805457053706644911,-0.3994930243097089730767180802,0.2738661680708367322939464109
03/29/12,0.019,0.06,0.115,0.004,True,True,False,True,1.5275690655642716933645397741,1.5245316974593256964344076565,-0.0037629911231712676746678295,0.7174679890569202737293680373,-0.4032560154328802407513859097,0.3142119736240400329779821276
04/05/12,0.006,0.06,0.133,0.014,False,True,False,True,1.5332051668470807984752239830,1.5197313523323675900911418949,-0.0146850605511637498731535120,0.7231040903397293788400522462,-0.4179410759840439906245394217,0.3051630143556853882155128245
04/16/12,0.019,0.06,0.116,0.004,True,True,False,True,1.5424100019103442344777538968,1.5268276158266726352099178606,-0.0129197180418378980306523907,0.7323089254029928148425821600,-0.4308607940258818886551918124,0.3014481313771109261873903476
08/17/12,0,0.04,0.118,0.006,True,True,False,True,1.6822211425580250440357707498,1.6672367396198303136619019520,-0.0152076082267421665003651352,0.8721200660506736244005990130,-0.4460684022526240551555569476,0.4260516637980495692450420654
09/07/12,0.018,0.06,0.116,0.004,True,True,False,True,1.7927242081173748478741816417,1.7297795544601176902166912069,-0.0793457283335401480820792035,0.9826231316100234282390099049,-0.5254141305861642032376361511,0.4572090010238592250013737538
09/20/12,0.018,0.07,0.116,0.004,True,True,False,True,1.8864979594297857466097005722,1.8162788119717645695015906353,-0.0628822853852902477963192671,1.0763968829224343269745288354,-0.5882964159714544510339554182,0.4881004669509798759405734172
10/08/12,0.018,0.06,0.116,0.004,True,True,False,True,1.8692001946576012167943407117,1.8385887929938954115224671189,-0.0448394547210552132321025218,1.0590991181502497971591689749,-0.6331358706925096642660579400,0.4259632474577401328931110349
10/29/12,0.024,0.02,0.118,0.005,True,True,True,True,1.8348731008066822313865320633,1.8173221001033857711060688872,-0.0199723322523095081225508308,1.0247720242993308117513603265,-0.6531082029448191723886087708,0.3716638213545116393627515557
01/04/13,0.024,0.02,0.118,0.005,True,True,True,True,1.8639490670050481358251834970,1.8639490670050481358251834970,0.0000000000000000000000000000,1.0538479904976967161900117602,-0.6531082029448191723886087708,0.4007397875528775438014029894
01/11/13,0.019,0.07,0.116,0.004,True,True,False,True,1.8758087043563180811898680607,1.8466064842942690536480223444,-0.0268625349790497704060685352,1.0657076278489666615546963239,-0.6799707379238689427946773060,0.3857368899250977187600190179
01/14/13,0.024,0.02,0.118,0.005,True,True,True,True,1.8676843925119851689094951299,1.8561275882626459337060613841,-0.0123127412659390866305891820,1.0575833160046337492743233931,-0.6922834791898080294252664880,0.3652998368148257198490569051
01/15/13,0.019,0.07,0.116,0.004,True,True,False,True,1.8628540456617490727195142989,1.8604805504628923193897512665,-0.0088047393980549704556282672,1.0527529691543976530843425621,-0.7010882185878629998808947552,0.3516647505665346532034478069
01/18/13,0.024,0.02,0.118,0.005,True,True,True,True,1.8671507745824227356117363252,1.8566258443662832032626134519,-0.0050896230335411666504130748,1.0570496980750713159765645884,-0.7061778416214041665313078300,0.3508718564536671494452567584
