Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/04/11,0.018,0.05,0.116,0.004,True,True,False,True,1.1318381685275127015043303887,1.1318381685275127015043303887,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
02/10/11,0.019,0.06,0.115,0.004,True,True,False,True,1.1980459364364040612056214250,1.1832289603666933508832800509,-0.0158834258681417410479896635,0.0662077679088913597012910363,-0.0158834258681417410479896635,0.0503243420407496186533013728
02/11/11,0.006,0.02,0.114,0.005,True,True,False,True,1.1941776220593923552888652197,1.1934697760528782385863143864,0.0043912808474479840166693134,0.0623394535318796537845348310,-0.0114921450206937570313203501,0.0508473085111858967532144809
02/14/11,0.019,0.06,0.115,0.004,True,True,False,True,1.2012447810800079116083386832,1.1968766773900266332915642751,-0.0046057589507944338667720634,0.0694066125524952101040082945,-0.0160979039714881908980924135,0.0533087085810070192059158810
09/19/11,0.022,0.05,0.118,0.004,True,True,False,True,1.2765644576312724819521625602,1.2678588956182173324470989823,-0.0089455620130551495050635779,0.1447262891037597804478321715,-0.0250434659845433404031559914,0.1196828231192164400446761801
09/26/11,0.019,0.06,0.115,0.004,True,True,False,True,1.3155286125792728761798080693,1.2775149784646058152854958935,0.0017694440816394818689235008,0.1836904440517601746754776806,-0.0232740219029038585342324906,0.1604164221488563161412451900
01/04/12,0.019,0.06,0.115,0.004,True,True,False,True,1.4780217287872372281261622654,1.4780217287872372281261622654,0.0000000000000000000000000000,0.3461835602597245266218318767,-0.0232740219029038585342324906,0.3229095383568206680875993861
04/05/12,0.019,0.06,0.116,0.004,True,True,False,True,1.5277666267464209015955500205,1.5197313523323675900911418949,-0.0092465204505038529934795495,0.3959284582189082000912196318,-0.0325205423534077115277120401,0.3634079158655004885635075917
08/17/12,0,0.04,0.118,0.006,True,True,False,True,1.6822211425580250440357707498,1.6672367396198303136619019520,-0.0152076082267421665003651352,0.5503829740305123425314403611,-0.0477281505801498780280771753,0.5026548234503624645033631858
09/07/12,0.019,0.06,0.115,0.004,True,True,False,True,1.7916455816448080754075843124,1.7297795544601176902166912069,-0.0782671018609733756154818742,0.6598074131172953739032539237,-0.1259952524411232536435590495,0.5338121606761721202596948742
09/20/12,0.009,0.10,0.112,0.008,True,True,False,True,1.8498774972311531266632267396,1.8152001854991977970349933060,-0.0273304521286144609714609743,0.7180393287036404251588963509,-0.1533257045697377146150200238,0.5647136241339027105438763271
09/24/12,0.019,0.06,0.115,0.004,True,True,False,True,1.8335544222688521255758314828,1.8332154589084649844804997193,-0.0093330321334727587762230628,0.7017162537413394240715010941,-0.1626587367032104733912430866,0.5390575170381289506802580075
09/26/12,0.009,0.10,0.112,0.008,True,True,False,True,1.8376586691278484890625602581,1.8286599591302776379649413023,-0.0156583604311669707302725753,0.7058205006003357875582298694,-0.1783170971343774441215156619,0.5275034034659583434367142075
09/27/12,0.019,0.06,0.115,0.004,True,True,False,True,1.8412020209228747624678473898,1.7895385190502925236722823480,-0.0522107526715605835908964459,0.7093638523953620609635170011,-0.2305278498059380277124121078,0.4788360025894240332511048933
11/02/12,0.022,0.07,0.114,0.005,True,True,False,True,1.7863476724106065268160348075,1.7826644104082262203178775015,0.0018618619645618422621732725,0.6545095038830938253117044188,-0.2286659878413761854502388353,0.4258435160417176398614655835
