Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/04/16,0.010,0,0.168,0.029,False,False,False,True,1.2583739386505272444444886872,1.2583739386505272444444886872,0.0000000000000000000000000000
01/12/16,0.032,0.04,0.041,0.016,False,True,True,True,1.2238382944582326714225567236,1.2178881086910130744040028572,-0.0059501857672195970185538664
01/21/16,0.016,0.07,0.026,0.007,False,True,False,True,1.2579184544484296894379315621,1.2419885811085193217092070103,-0.0159298733399103677287245518
01/22/16,0.032,0.04,0.041,0.016,False,True,True,True,1.2685037326236708368607221618,1.2321357656823155089591101993,-0.0363679669413553279016119625
01/27/16,0.010,0,0.168,0.029,False,False,False,True,1.2684953961404057869546101447,1.2314706857572273437344989533,-0.0370247103831784432201111914
03/04/16,0.032,0.04,0.041,0.016,False,True,True,True,1.3243646604275900113636247821,1.3237227315253573960063665150,-0.0006419289022326153572582671
03/07/16,0.010,0,0.168,0.029,False,False,False,True,1.3664943311831845987437488931,1.2828364212249322040546546824,-0.0836579099582523946890942107
04/20/16,0,0.01,0.153,0.017,False,False,False,True,1.4715701734378092249754838256,1.4320220239191446929418209184,-0.0395481495186645320336629072
04/21/16,0.010,0,0.168,0.029,False,False,False,True,1.4378135297106504844476124242,1.4335450950679032688626311610,-0.0042684346427472155849812632
04/22/16,0,0.01,0.153,0.017,False,False,False,True,1.4125845802673884683478306462,1.3967308091374840514085679201,-0.0158537711299044169392627261
04/25/16,0.008,0.01,0.191,0.016,False,False,False,True,1.4820662470583297959858098657,1.4118638595466677476271099255,-0.0702023875116620483586999402
05/25/16,0.008,0.02,0.191,0.016,False,False,False,True,1.6545406787221869556948776580,1.6452532299248903957614445206,-0.0092874487972965599334331374
06/22/16,0.010,0,0.168,0.029,False,False,False,True,1.6531779207600565306677884960,1.6324725945324294894907977564,-0.0207053262276270411769907396
08/05/16,0.008,0.02,0.191,0.016,False,False,False,True,1.7537289860590912864228649588,1.7406540931241939675558429491,-0.0130748929348973188670220097
08/16/16,0.010,0.03,0.189,0.010,False,False,False,False,1.8020376509833822837805208024,1.7654520593467837472850699551,-0.0365855916365985364954508473
08/18/16,0.008,0.02,0.191,0.016,False,False,False,True,1.7964135306104304599842730772,1.7623600316405428541462988557,-0.0340534989698876058379742215
08/23/16,0.010,0.03,0.189,0.010,False,False,False,False,1.7914982833454405602839305978,1.7871157388145831078454877645,-0.0043825445308574524384428333
08/25/16,0.008,0.02,0.191,0.016,False,False,False,True,1.7801347152378148502261663154,1.7797189901030351046112709574,-0.0004157251347797456148953580
08/26/16,0.010,0.03,0.189,0.010,False,False,False,False,1.7828188041141944350514445470,1.7801347152378148502261663154,-0.0026840888763795848252782316
08/29/16,0.008,0.02,0.191,0.016,False,False,False,True,1.8124761661954468873706816956,1.7983178741699910872523124949,-0.0141582920254558001183692007
09/02/16,0.010,0.03,0.189,0.010,False,False,False,False,1.8317958654905118560061872624,1.8090492381526895238948098333,-0.0227466273378223321113774291
09/07/16,0,0.03,0.188,0.025,False,False,False,True,1.8956677290504205845248172429,1.8348956795016711864463608520,-0.0607720495487493980784563909
09/21/16,0.010,0.03,0.189,0.010,False,False,False,False,1.8696135964266556873763050553,1.8455508321322484272453273385,-0.0240627642944072601309777168
10/18/16,0,0.03,0.187,0.025,False,False,False,True,2.0655156694122796712511371608,2.0529766482552444965669602216,-0.0125390211570351746841769392
11/03/16,0.010,0.03,0.189,0.010,False,False,False,False,2.1772439340298329305053308421,2.1602394833123270561423944758,-0.0170044507175058743629363663
11/11/16,0.005,0.24,0.164,0.005,False,False,False,True,2.3109270635879247484830053403,2.2650873746760706782044409284,-0.0458396889118540702785644119
11/14/16,0.003,0.19,0.192,0.005,False,False,False,True,2.4045259702861320079595415665,2.4027117661374998193045350853,-0.0018142041486321886550064812
