Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
4/30/2015 0:00,0.016,0.07,0.026,0.007,FALSE,TRUE,FALSE,TRUE,0.964355025,0.964355025,0
9/28/2015 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.055539547,1.041128738,-0.014410809
10/12/2015 0:00,0.016,0.07,0.026,0.007,FALSE,TRUE,FALSE,TRUE,1.09661532,1.04657588,-0.05003944
11/20/2015 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.053809355,1.053500038,-0.000309316
11/24/2015 0:00,0.016,0.07,0.026,0.007,FALSE,TRUE,FALSE,TRUE,1.146396213,1.135019546,-0.011376667
11/26/2015 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.177402279,1.152593487,-0.024808792
11/27/2015 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.179815958,1.173353696,-0.006462263
12/1/2015 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.17942657,1.173990716,-0.005435855
12/9/2015 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.189524696,1.163232238,-0.026292458
12/14/2015 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.187523736,1.166223725,-0.021300011
1/12/2016 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.223838294,1.217888109,-0.005950186
1/21/2016 0:00,0.016,0.07,0.026,0.007,FALSE,TRUE,FALSE,TRUE,1.257918454,1.241988581,-0.015929873
1/22/2016 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.268503733,1.232135766,-0.036367967
1/27/2016 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.268495396,1.231470686,-0.03702471
3/4/2016 0:00,0.032,0.04,0.041,0.016,FALSE,TRUE,TRUE,TRUE,1.32436466,1.323722732,-0.000641929
3/7/2016 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.366494331,1.282836421,-0.08365791
4/20/2016 0:00,0,0.01,0.153,0.017,FALSE,FALSE,FALSE,TRUE,1.471570173,1.432022024,-0.03954815
4/21/2016 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.43781353,1.433545095,-0.004268435
4/22/2016 0:00,0,0.01,0.153,0.017,FALSE,FALSE,FALSE,TRUE,1.41258458,1.396730809,-0.015853771
4/25/2016 0:00,0.008,0.01,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.482066247,1.41186386,-0.070202388
5/25/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.654540679,1.64525323,-0.009287449
6/22/2016 0:00,0.01,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,1.653177921,1.632472595,-0.020705326
8/5/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.753728986,1.740654093,-0.013074893
8/16/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.802037651,1.765452059,-0.036585592
8/18/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.764240967,1.762360032,-0.001880935
8/19/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.766699771,1.764240967,-0.002458804
8/22/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.802341187,1.777859102,-0.024482086
8/23/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.791498283,1.787115739,-0.004382545
8/25/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.780134715,1.77971899,-0.000415725
8/26/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.782818804,1.780134715,-0.002684089
8/30/2016 0:00,0.008,0.02,0.191,0.016,FALSE,FALSE,FALSE,TRUE,1.817141652,1.809477205,-0.007664448
9/2/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.831795865,1.809049238,-0.022746627
9/7/2016 0:00,0,0.03,0.188,0.025,FALSE,FALSE,FALSE,TRUE,1.895667729,1.83489568,-0.06077205
9/21/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,1.869613596,1.845550832,-0.024062764
10/18/2016 0:00,0,0.03,0.187,0.025,FALSE,FALSE,FALSE,TRUE,2.065515669,2.052976648,-0.012539021
11/3/2016 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,2.177243934,2.160239483,-0.017004451
11/11/2016 0:00,0.005,0.24,0.165,0.005,FALSE,FALSE,FALSE,TRUE,2.310927064,2.265087375,-0.045839689
11/14/2016 0:00,0.003,0.19,0.192,0.005,FALSE,FALSE,FALSE,TRUE,2.40452597,2.402711766,-0.001814204
11/15/2016 0:00,0.009,0.05,0.191,0.023,FALSE,TRUE,FALSE,FALSE,2.305879281,2.211056158,-0.094823124
11/16/2016 0:00,0.005,0.24,0.165,0.005,FALSE,FALSE,FALSE,TRUE,2.31772593,2.269476712,-0.048249219
11/18/2016 0:00,0.009,0.05,0.191,0.023,FALSE,TRUE,FALSE,FALSE,2.320868575,2.178647268,-0.142221307
11/22/2016 0:00,0.005,0.24,0.174,0.005,FALSE,TRUE,TRUE,TRUE,2.307543958,2.251428379,-0.056115579
11/23/2016 0:00,0.009,0.05,0.191,0.023,FALSE,TRUE,FALSE,FALSE,2.271312135,2.270294674,-0.001017461
11/25/2016 0:00,0.005,0.24,0.174,0.005,FALSE,TRUE,TRUE,TRUE,2.288632783,2.261523209,-0.027109574
11/29/2016 0:00,0.009,0.05,0.191,0.023,FALSE,TRUE,FALSE,FALSE,2.311079648,2.195796107,-0.115283542
1/16/2017 0:00,0.01,0.03,0.189,0.01,FALSE,FALSE,FALSE,FALSE,2.384600481,2.327638245,-0.056962236
1/17/2017 0:00,0,0.03,0.188,0.025,FALSE,FALSE,FALSE,TRUE,2.360935337,2.298005976,-0.062929361
1/26/2017 0:00,0.011,0.04,0.099,0.015,FALSE,TRUE,FALSE,FALSE,2.387767195,2.331125039,-0.056642156
2/3/2017 0:00,0,0.03,0.188,0.025,FALSE,FALSE,FALSE,TRUE,2.399262863,2.308976951,-0.090285912
2/14/2017 0:00,0.01,0.01,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.388868663,2.358612457,-0.030256206
3/6/2017 0:00,0.012,0.04,0.098,0.015,FALSE,TRUE,FALSE,FALSE,2.450660934,2.443619446,-0.007041489
5/31/2017 0:00,0.012,0.02,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.565179393,2.548749603,-0.01642979
6/2/2017 0:00,0.012,0.04,0.098,0.015,FALSE,TRUE,FALSE,FALSE,2.557877392,2.553627436,-0.004249956
6/6/2017 0:00,0.012,0.02,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.534213578,2.528465627,-0.005747951
6/9/2017 0:00,0.012,0.04,0.098,0.015,FALSE,TRUE,FALSE,FALSE,2.546721206,2.534213578,-0.012507627
6/21/2017 0:00,0.012,0.02,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.490873632,2.489892666,-0.000980966
7/3/2017 0:00,0.014,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,2.586373595,2.554036596,-0.032336999
7/4/2017 0:00,0.012,0.01,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.543982067,2.542698896,-0.001283171
7/5/2017 0:00,0.014,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,2.561775201,2.554788011,-0.006987191
7/17/2017 0:00,0.012,0.01,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.64438729,2.626131477,-0.018255813
7/24/2017 0:00,0.014,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,2.643631477,2.64048549,-0.003145987
8/4/2017 0:00,0.012,0.02,0.15,0.006,TRUE,TRUE,TRUE,TRUE,2.694691525,2.658631477,-0.036060048
8/9/2017 0:00,0.014,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,2.72071481,2.622815445,-0.097899365
8/18/2017 0:00,0,0.03,0.188,0.025,FALSE,FALSE,FALSE,TRUE,2.806514986,2.800430875,-0.006084111
8/21/2017 0:00,0.014,0,0.168,0.029,FALSE,FALSE,FALSE,FALSE,2.803727366,2.781227413,-0.022499953
