Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/03/17,0,0.01,0.153,0.017,False,False,False,True,2.2862748958629808138361526410,2.2862748958629808138361526410,0.0000000000000000000000000000
01/10/17,0.011,0.18,0.151,0.029,False,False,False,False,2.2042037295802278327149865137,2.1771213148595338586465701056,-0.0270824147206939740684164081
01/17/17,0.011,0.04,0.098,0.015,False,True,False,False,2.2937576825542220327745797077,2.1889707753647307486893998979,-0.1047869071894912840851798098
02/03/17,0.010,0.01,0.150,0.006,True,True,True,True,2.3218456123417463429480491111,2.3089769508075237850658273423,-0.0128686615342225578822217688
02/07/17,0.011,0.04,0.098,0.015,False,True,False,False,2.3302379532125596772963708353,2.3278833481908029467216340167,-0.0023546050217567305747368186
02/09/17,0.010,0.01,0.150,0.006,True,True,True,True,2.3520342915870293618159736394,2.2927206029030941733012585962,-0.0593136886839351885147150432
03/06/17,0.012,0.04,0.098,0.015,False,True,False,False,2.4506609343591870612933772940,2.4436194455914814482896267617,-0.0070414887677056130037505323
05/31/17,0.012,0.02,0.150,0.006,True,True,True,True,2.5651793927776221131575690722,2.5487496031193627373116282137,-0.0164297896582593758459408585
06/02/17,0.012,0.04,0.098,0.015,False,True,False,False,2.5578773921660158813278553942,2.5536274359625074033060171154,-0.0042499562035084780218382788
06/06/17,0.012,0.02,0.150,0.006,True,True,True,True,2.5342135784631383092870058152,2.5284656274601335283866789237,-0.0057479510030047809003268915
06/07/17,0.012,0.04,0.098,0.015,False,True,False,False,2.5259301305027298772710602624,2.5216696775343457396275630907,-0.0042604529683841376434971717
06/21/17,0.012,0.02,0.150,0.006,True,True,True,True,2.4908736318696740262711338275,2.4898926663429452281429376915,-0.0009809655267287981281961360
07/03/17,0.012,0.01,0.150,0.006,True,True,True,True,2.5589208785185800168345882858,2.5540365959948620759993269812,-0.0048842825237179408352613046
07/12/17,0.012,0.04,0.098,0.015,False,True,False,False,2.5742784743396124407066142463,2.5696461825931636952003467956,-0.0046322917464487455062674507
07/13/17,0.012,0.01,0.150,0.006,True,True,True,True,2.6097182222149556807924224372,2.5614073460705353071370747260,-0.0483108761444203736553477112
07/24/17,0.015,0.01,0.150,0.006,True,True,True,True,2.6412382363655920628002907343,2.6404854901971137458712409316,-0.0007527461684783169290498027
07/25/17,0.012,0.01,0.150,0.006,True,True,True,True,2.6419751021140090810339222330,2.6261588712862269834352113692,-0.0158162308277820975987108638
07/31/17,0.012,0.02,0.150,0.006,True,True,True,True,2.6552202026721099827086641749,2.5956656678688824719549964809,-0.0595545348032275107536676940
08/09/17,0.012,0.04,0.098,0.015,False,True,False,False,2.6293770392526506922855301193,2.6228154454564940620188321133,-0.0065615937961566302666980060
08/24/17,0.012,0.02,0.150,0.006,True,True,True,True,2.6833532836805166850884971114,2.6721671236479964028888947105,-0.0111861600325202821996024009
08/30/17,0.012,0.04,0.098,0.015,False,True,False,False,2.6332971824151341533954832518,2.6204110117996973182356107054,-0.0128861706154368351598725464
08/31/17,0.012,0.02,0.150,0.006,True,True,True,True,2.6382881067717643573417559568,2.6105241327697440824734974362,-0.0277639740020202748682585206
10/11/17,0.022,0,0.145,0.021,False,False,False,False,2.6965599710155597537167443279,2.6939978396630041307373274969,-0.0025621313525556229794168310
10/12/17,0.012,0.02,0.150,0.006,True,True,True,True,2.6809346138565525178341016904,2.6487411790692510288845295628,-0.0321934347873014889495721276
10/13/17,0.018,0.01,0.138,0.029,False,False,False,False,2.6845995349322299349303632753,2.6691674368609025545551908944,-0.0154320980713273803751723809
10/19/17,0.012,0.04,0.098,0.015,False,True,False,False,2.6943076543328370136338233447,2.5926402003666107112704741811,-0.1016674539662263023633491636
12/01/17,0.012,0.02,0.150,0.006,True,True,True,True,2.8107240259891229127485486267,2.8016102143279116994748449006,-0.0091138116612112132737037261
03/01/18,0.020,0.01,0.139,0.029,False,False,False,False,2.7904968593278677371635003643,2.7836922116845998817502791932,-0.0068046476432678554132211711
04/19/18,0.012,0.02,0.150,0.006,True,True,True,True,2.9455413700419111179568539110,2.9303927685097142652146767708,-0.0151486015321968527421771402
04/20/18,0.020,0.01,0.139,0.029,False,False,False,False,2.9683401596265749810404637479,2.9067235491332212194125221951,-0.0616166104933537616279415528
05/02/18,0.014,0.05,0.150,0.006,True,True,False,True,2.9262738792821978159411577229,2.8912130445201739860683727276,-0.0350608347620238298727849953
06/24/18,0.014,0.05,0.150,0.006,True,True,False,True,2.9077471920303230916359084948,2.9077471920303230916359084948,0
