Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/04/16,0.010,0,0.168,0.029,False,False,False,False,1.2583739386505272444444886872,1.2583739386505272444444886872,0.0000000000000000000000000000
04/25/16,0,0.02,0.187,0.012,False,False,False,False,1.4371264573854995169946789817,1.3960174333413057074595233341,-0.0411090240441938095351556476
04/26/16,0.009,0.01,0.191,0.016,False,False,False,False,1.4181213206846782211507377555,1.4081209325236210639560049485,-0.0100003881610571571947328070
05/10/16,0.012,0.10,0.154,0.029,False,False,False,False,1.5623300100527320148076004111,1.5515362533652167768422922231,-0.0107937566875152379653081880
05/12/16,0.009,0.01,0.191,0.016,False,False,False,False,1.5570442093015692860222187837,1.5556977329709339307987573750,-0.0013464763306353552234614087
05/17/16,0,0.01,0.174,0.017,False,False,False,False,1.5349939766549085761477278667,1.5129805618107492125828062990,-0.0220134148441593635649215677
05/18/16,0.009,0.01,0.191,0.016,False,False,False,False,1.5325644051400025785558785144,1.5110059706579070768973530541,-0.0215584344820955016585254603
05/20/16,0,0.01,0.174,0.017,False,False,False,False,1.5462383544660030289213410601,1.5038006352501616972829286980,-0.0424377192158413316384123621
05/23/16,0.009,0.01,0.191,0.016,False,False,False,False,1.5478642827409817707223411827,1.4922653409727496556079977318,-0.0555989417682321151143434509
05/25/16,0.012,0.10,0.154,0.029,False,False,False,False,1.5818832313945100678905881830,1.5612378896951546230966436275,-0.0206453416993554447939445555
05/26/16,0.009,0.02,0.191,0.016,False,False,False,False,1.6019639786105382402032067945,1.5435270670109484240549717446,-0.0584369115995898161482350499
06/13/16,0.012,0.10,0.154,0.029,False,False,False,False,1.5729791218054689720001772241,1.5693882210347806644456310369,-0.0035909007706883075545461872
06/15/16,0.010,0,0.168,0.029,False,False,False,False,1.5826352851011418019856179534,1.5818832313945100678905881830,-0.0007520537066317340950297704
08/08/16,0.010,0.03,0.189,0.010,False,False,False,False,1.7444898075202554696859369905,1.7239358268703239985155952711,-0.0205539806499314711703417194
09/07/16,0.005,0,0.191,0.012,True,False,False,False,1.8549805833019011980915465777,1.8348956795016711864463608520,-0.0200849038002300116451857257
09/20/16,0.010,0.03,0.189,0.010,False,False,False,False,1.8634139684043370264959578762,1.8306676868959815363579313557,-0.0327462815083554901380265205
11/14/16,0.008,0.19,0.141,0.029,False,False,False,False,2.3453900965427847612614987078,2.3140704145894353787616691911,-0.0313196819533493824998295167
11/15/16,0.009,0.05,0.191,0.023,False,True,False,False,2.3058792813839156320949017329,2.1506622689386511353936603072,-0.1552170124452644967012414257
11/16/16,0.010,0.03,0.189,0.010,False,False,False,False,2.2738274633974637655389170156,2.2694767117907678804889060155,-0.0043507516066958850500110001
11/17/16,0.009,0.05,0.191,0.023,False,True,False,False,2.2762065986063078009538800137,2.2665120666930575351187268146,-0.0096945319132502658351531991
01/16/17,0.010,0.03,0.189,0.010,False,False,False,False,2.3846004809241416626767112685,2.3276382449359496225598315665,-0.0569622359881920401168797020
01/20/17,0.011,0.04,0.098,0.015,False,True,False,False,2.3258331542523352403217495190,2.2704456099832590648415738829,-0.0553875442690761754801756361
03/06/17,0.012,0.04,0.098,0.015,False,True,False,False,2.4506609343591870612933772940,2.4170900883540186499361341291,-0.0335708460051684113572431649
06/27/17,0.014,0,0.168,0.029,False,False,False,False,2.4884820287640310378457895310,2.4631411536498444608103480285,-0.0253408751141865770354415025
07/20/17,0.012,0.04,0.098,0.015,False,True,False,False,2.6421809263627292065196775746,2.6415481436037788711061343761,-0.0006327827589503354135431985
07/21/17,0.014,0,0.168,0.029,False,False,False,False,2.6594648102704455377728010428,2.6251174342992371430276140825,-0.0343473759712083947451869603
10/31/17,0.010,0.03,0.189,0.010,False,False,False,False,2.8545511814768910902888518796,2.8278601880649790934820609900,-0.0266909934119119968067908896
11/02/17,0.015,0,0.167,0.028,False,False,False,False,2.8166851985959151534495897345,2.7920770399791666384891001212,-0.0246081586167485149604896133
11/27/17,0.014,0,0.168,0.029,False,False,False,False,2.9674009278068294325916445123,2.9474518816736313527068844481,-0.0199490461331980798847600642
11/28/17,0.015,0,0.167,0.028,False,False,False,False,2.9596330769534181817894881786,2.9554069248083286829664571060,-0.0042261521450894988230310726
05/07/18,0.014,0,0.168,0.029,False,False,False,False,3.1617759846750457313773132804,3.1614353494744401564263855928,-0.0003406352006055749509276876
06/13/18,0.015,0,0.167,0.028,False,False,False,False,3.0761629575076562082925426173,3.0625583864829281193724716665,-0.0136045710247280889200709508
06/24/18,0.015,0,0.167,0.028,False,False,False,False,3.1324569371792746602081016478,3.1324569371792746602081016478,0
