Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/03/17,0.023,0.12,0.072,0.009,True,True,False,False,1.6598740539051859089355881583,1.6598740539051859089355881583,0.0000000000000000000000000000,0.0000000000000000000000000000
02/15/17,0.005,0.01,0.053,0.025,False,False,False,False,1.7488210103341879175113286140,1.7418058635554827899028672895,-0.0070151467787051276084613245,0.0819318096502968809672791312
02/16/17,0.023,0.12,0.072,0.009,True,True,False,False,1.7349506793224065259782743161,1.7057632421308149464287543891,-0.0291874371915915795495199270,0.0388740414469239098847049063
02/22/17,0.005,0.01,0.053,0.025,False,False,False,False,1.7040175296204211694706030411,1.6829768612409667558456328418,-0.0210406683794544136249701993,-0.0130997766345158602479365680
02/27/17,0.002,0,0.056,0.027,False,False,False,False,1.6995808016041605741748961748,1.6949481258580990203589969590,-0.0046326757460615538158992158,-0.0221691803968380093595426501
03/22/17,0.003,0.01,0.055,0.027,False,False,False,False,1.7418947655703234705081406363,1.7346800545182089373442639026,-0.0072147110521145331638767337,0.0129300725172103538098250777
04/18/17,0.013,0.04,0.079,0.015,True,False,False,False,1.7854195801006008515264385167,1.7736496773699447531784376984,-0.0117699027306560983480008183,0.0446849843168316364801221398
04/21/17,0.003,0.01,0.055,0.027,False,False,False,False,1.7677319877664408343218217464,1.7589382825170192560282591059,-0.0087937052494215782935626405,0.0182036867332500409819427290
05/04/17,0.023,0.12,0.072,0.009,True,True,False,False,1.7688865906879749995132189348,1.7382236769639182963430912605,-0.0306629137240567031701276743,-0.0113046240692724969967877569
05/12/17,0.013,0.04,0.079,0.015,True,False,False,False,1.7716629980662403936880323176,1.7418073755416755158643376956,-0.0298556225245648778236946220,-0.0383838392155719806456689961
05/15/17,0.023,0.12,0.072,0.009,True,True,False,False,1.7679691655588872198230296061,1.7468911597350800286293621742,-0.0210780058238071911936674319,-0.0631556775467323457043391395
11/02/17,0.013,0.04,0.079,0.015,True,False,False,False,2.1326046622028243651005895155,2.1248957356091600769700359873,-0.0077089265936642881305535282,0.2937708925035405114426672417
04/13/18,0.040,0.07,0.059,0.003,False,True,False,False,2.2401244179584274209002912438,2.2189692635183677128108019142,-0.0211551544400597080894893296,0.3801354938190838591528796404
04/16/18,0.013,0.04,0.079,0.015,True,False,False,False,2.2292696927029170690339778799,2.2142772037137404593839213414,-0.0149924889891766096500565385,0.3542882795743968976365097380
04/17/18,0.040,0.07,0.059,0.003,False,True,False,False,2.2263392370279277080915606292,2.1942710166582670081692011120,-0.0320682203696606999223595172,0.3192896035297468367717329701
05/02/18,0.013,0.04,0.079,0.015,True,False,False,False,2.2789928466497948251700483303,2.2332253303792144191394791987,-0.0457675162705804060305691316,0.3261756968810335478196515396
05/09/18,0.012,0.04,0.080,0.017,False,False,False,False,2.2658969929916969287957352096,2.2436920841533249014196953226,-0.0222049088383720273760398870,0.2908749343845636240692985319
05/11/18,0.013,0.04,0.079,0.015,True,False,False,False,2.2693910392507550059099523122,2.2418674181303290914574727327,-0.0275236211204259144524795795,0.2668453595231957867310360550
06/20/18,0.012,0.04,0.080,0.017,False,False,False,False,2.2691358624993076239211006160,2.2625411495448422635309882133,-0.0065947129544653603901124027,0.2599954698172830443520719561
06/26/18,0.013,0.04,0.079,0.015,True,False,False,False,2.2609351104229096488306618982,2.2410125526020658716225608648,-0.0199225578208437772081010334,0.2318721599200412920535322049
06/28/18,0.012,0.04,0.080,0.017,False,False,False,False,2.2599417034944401279773472358,2.2427721628359869710932462262,-0.0171695406584531568841010096,0.2137092123331186143161165329
07/09/18,0.012,0.04,0.080,0.017,False,False,False,False,2.2661612816447916693510627577,2.2661612816447916693510627577,0,0.2199287904834701556898320548
