Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/03/17,0.021,0.03,0.184,0.010,False,False,False,True,1.7837771075606621823358612009,1.7837771075606621823358612009,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
01/16/17,0.026,0.03,0.086,0.001,True,False,False,False,1.7342331778260873030378457338,1.6726951747875529386383822093,-0.0668613033577554345138193303,-0.0495439297345748792980154671,-0.0668613033577554345138193303,-0.1164052330923303138118347974
01/24/17,0.023,0.12,0.072,0.009,True,True,False,False,1.7884130209458263495883142150,1.7632100781303472354962483839,-0.0404719854531356448549748308,0.0046359133851641672524530141,-0.1073332888108910793687941611,-0.1026973754257269121163411470
02/03/17,0.026,0.03,0.086,0.001,True,False,False,False,1.8179565721972296518932278877,1.7427038392421340102525340458,-0.0757335816552098546295374766,0.0341794646365674695573666868,-0.1830668704661009339983316377,-0.1488874058295334644409649509
03/15/17,0.014,0.06,0.084,0.016,True,False,False,False,1.8755467510517980643670230584,1.8623758354459868998706792720,-0.0139781565497155171669546331,0.0917696434911358820311618575,-0.1970450270158164511652862708,-0.1052753835246805691341244133
03/21/17,0.026,0.03,0.086,0.001,True,False,False,False,1.9013829276445684601543672152,1.8334383882720571927533599253,-0.1277448384824682978151461921,0.1176058200839062778185060143,-0.3247898654982847489804324629,-0.2071840454143784711619264486
05/12/17,0.013,0.05,0.085,0.016,True,False,False,False,1.8806515528971577028537624921,1.8321007970417471638052846818,-0.0447907558554105390484778103,0.0968744453364955205179012912,-0.3695806213536952880289102732,-0.2727061760171997675110089820
05/17/17,0.026,0.03,0.086,0.001,True,False,False,False,1.8969675572100501091068274588,1.8141982195638243695204291588,-0.0854637555985399050842945132,0.1131904496493879267709662579,-0.4550443769522351931132047864,-0.3418539273028472663422385285
06/12/17,0.023,0.12,0.072,0.009,True,True,False,False,1.9744448999127851391919534054,1.9575502262675181084677023501,-0.0197541343319384094215887580,0.1906677923521229568560922045,-0.4747985112841736025347935444,-0.2841307189320506456787013399
07/11/17,0.026,0.03,0.086,0.001,True,False,False,False,2.0138402550344435603660462027,2.0060965274449328824002836877,-0.0077185831063653649401300117,0.2300631474737813780301850018,-0.4825170943905389674749235561,-0.2524539469167575894447385543
07/12/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0120658281839891643786805041,2.0011893306670552979832983567,-0.0139430434650027555037051668,0.2282887206233269820428193032,-0.4964601378555417229786287229,-0.2681714172322147409358094197
08/15/17,0.030,0.04,0.086,0.005,True,False,False,False,2.0274649295759995151104674901,2.0191306835974952799848322467,-0.0102899322530140390472038709,0.2436878220153373327746062892,-0.5067500701085557620258325938,-0.2630622480932184292512263046
08/17/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0364210061781404412751548273,2.0024649295759995151104674901,-0.0296676136040384593715184567,0.2526438986174782589392936264,-0.5364176837125942213973510505,-0.2837737850951159624580574241
09/04/17,0.039,0,0.198,0.013,False,True,False,False,2.1286166772014001077348826109,2.1246790706942694735332193435,-0.0040941044600707520763202161,0.3448395696407379253990214100,-0.5405117881726649734736712666,-0.1956722185319270480746498566
09/29/17,0.026,0.03,0.086,0.001,True,False,False,False,2.2008443644958750507359936091,2.1977771459249236156012520891,-0.0291951924965554549374551337,0.4170672569352128684001324082,-0.5697069806692204284111264003,-0.1526397237340075600109939921
01/02/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3689731889362629899440052583,2.3689731889362629899440052583,0.0000000000000000000000000000,0.5851960813756008076081440574,-0.5697069806692204284111264003,0.0154891007063803791970176571
03/23/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3626883618837215392894589132,2.3522381188509019843509357817,-0.0106902430328195549385231315,0.5789112543230593569535977123,-0.5803972237020399833496495318,-0.0014859693789806263960518195
03/26/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3584576970012535257246513036,2.3427921287041772202500723411,-0.0153543318613730731286111594,0.5746805894405913433887901027,-0.5957515555634130564782606912,-0.0210709661228217130894705885
03/30/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3447039072943420184503239920,2.3008589950001718599593727747,-0.0359043874230696535401072310,0.5609267997336798361144627911,-0.6316559429864827100183679222,-0.0707291432528028739039051311
04/12/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3317277675837369579773106903,2.2884395368356228062578501663,-0.0442940318386443585225723273,0.5479506600230747756414494894,-0.6759499748251270685409402495,-0.1279993148020522928994907601
04/27/18,0.023,0.06,0.190,0.010,False,False,False,True,2.3286566479661009962232839781,2.2810265809602202373732114454,-0.1072196113890557230275628081,0.5448795404054388138874227772,-0.7831695862141827915685030576,-0.2382900458087439776810802804
05/03/18,0.012,0.04,0.082,0.019,False,False,False,False,2.3649724453396236051447425839,2.3397709255380588189648057792,-0.0254415198015647861799368047,0.5811953377789614228088813830,-0.8086111060157475777484398623,-0.2274157682367861549395584793
05/15/18,0.023,0.06,0.190,0.010,False,False,False,True,2.3565848326340975764455695296,2.3493928308690664358814735055,-0.0277465830864557047934047473,0.5728077250734353941097083287,-0.8363576891022032825418446096,-0.2635499640287678884321362809
05/21/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3625074668437590340200276619,2.3449005921097316602301235336,-0.0151168250925007449080171597,0.5787303592830968516841664610,-0.8514745141947040274498617693,-0.2727441549116071757656953083
05/29/18,0.023,0.06,0.190,0.010,False,False,False,True,2.3722588138253201469784848901,2.3374487354420362462361592203,-0.0514303762324436740336474817,0.5884817062646579646426236892,-0.9029048904271477014835092510,-0.3144231841624897368408855618
08/07/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4480514562031415054286158010,2.4355177854184232888171346616,-0.0127855760199702885847542330,0.6642743486424793230927546001,-0.9156904664471179900682634840,-0.2514161178046386669755088839
08/20/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4510085779379862565375364515,2.4510085779379862565375364515,0,0.6672314703773240742016752506,-0.9156904664471179900682634840,-0.2484589960697939158665882334
