Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/03/17,0.021,0.03,0.184,0.010,False,False,False,True,1.7837771075606621823358612009,1.7837771075606621823358612009,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
01/16/17,0.026,0.03,0.086,0.001,True,False,False,False,1.7342331778260873030378457338,1.6726951747875529386383822093,-0.0544354581329928186787273606,-0.0495439297345748792980154671,-0.0544354581329928186787273606,-0.1039793878675676979767428277
05/12/17,0.013,0.05,0.085,0.016,True,False,False,False,1.8806515528971577028537624921,1.8321007970417471638052846818,-0.0447907558554105390484778103,0.0968744453364955205179012912,-0.0992262139884033577272051709,-0.0023517686519078372093038797
05/17/17,0.026,0.03,0.086,0.001,True,False,False,False,1.8969675572100501091068274588,1.8141982195638243695204291588,-0.0854637555985399050842945132,0.1131904496493879267709662579,-0.1846899695869432628114996841,-0.0714995199375553360405334262
06/15/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0018560674254754945219026439,1.9319173148751130451765631096,-0.0597009098036769345559887236,0.2180789598648133121860414430,-0.2443908793906201973674884077,-0.0263119195258068851814469647
07/11/17,0.026,0.03,0.086,0.001,True,False,False,False,2.0138402550344435603660462027,2.0060965274449328824002836877,-0.0077185831063653649401300117,0.2300631474737813780301850018,-0.2521094624969855623076184194,-0.0220463150232041842774334176
07/12/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0120658281839891643786805041,2.0011893306670552979832983567,-0.0456003580833743135169229841,0.2282887206233269820428193032,-0.2977098205803598758245414035,-0.0694210999570328937817221003
08/15/17,0.030,0.04,0.086,0.005,True,False,False,False,2.0274649295759995151104674901,2.0191306835974952799848322467,-0.0102899322530140390472038709,0.2436878220153373327746062892,-0.3079997528333739148717452744,-0.0643119308180365820971389852
08/31/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0699693932749146348235419241,1.9706021844779602994241929803,-0.1655215035471124631665848704,0.2861922857142524524876807232,-0.4735212563804863780383301448,-0.1873289706662339255506494216
09/04/17,0.039,0,0.198,0.013,False,True,False,False,2.1286166772014001077348826109,2.1246790706942694735332193435,-0.0040941044600707520763202161,0.3448395696407379253990214100,-0.4776153608405571301146503609,-0.1327757911998192047156289509
10/16/17,0.026,0.03,0.086,0.001,True,False,False,False,2.2515709166755315897056105179,2.1529173328408114660685418087,-0.0929194360057345806056732599,0.4677938091148694073697493170,-0.5705347968462917107203236208,-0.1027409877314223033505743038
01/02/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3689731889362629899440052583,2.3689731889362629899440052583,0.0000000000000000000000000000,0.5851960813756008076081440574,-0.5705347968462917107203236208,0.0146612845293090968878204366
03/23/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3626883618837215392894589132,2.3522381188509019843509357817,-0.0112471801204009314991212417,0.5789112543230593569535977123,-0.5817819769666926422194448625,-0.0028707226436332852658471502
03/26/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3584576970012535257246513036,2.3427921287041772202500723411,-0.0153543318613730731286111594,0.5746805894405913433887901027,-0.5971363088280657153480560219,-0.0224557193874743719592659192
03/30/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3447039072943420184503239920,2.3008589950001718599593727747,-0.0817153267012324812648335542,0.5609267997336798361144627911,-0.6788516355292981966128895761,-0.1179248357956183604984267850
04/12/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3317277675837369579773106903,2.2884395368356228062578501663,-0.0442940318386443585225723273,0.5479506600230747756414494894,-0.7231456673679425551354619034,-0.1751950073448677794940124140
04/27/18,0.023,0.06,0.190,0.010,False,False,False,True,2.3286566479661009962232839781,2.2810265809602202373732114454,-0.1072196113890557230275628081,0.5448795404054388138874227772,-0.8303652787569982781630247115,-0.2854857383515594642756019343
08/08/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4381943837536590017322136324,2.4261369223790236640516562376,-0.0117736310235441708565412758,0.6544172761929968193963524315,-0.8421389097805424490195659873,-0.1877216335875456296232135558
08/20/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4510085779379862565375364515,2.4510085779379862565375364515,0,0.6672314703773240742016752506,-0.8421389097805424490195659873,-0.1749074394032183748178907367
