Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/04/16,0.039,0,0.089,0.008,False,True,True,True,0.6932616788482445698491325311,0.6932616788482445698491325311,0.0000000000000000000000000000,0.0000000000000000000000000000
01/08/16,0,0.08,0.112,0.006,True,False,False,True,0.6686236963916146011874479057,0.6680383472665314852458745174,-0.0005853491250831159415733883,-0.0252233315817130846032580137
01/15/16,0.039,0,0.089,0.008,False,True,True,True,0.6769716105350548693761950639,0.6597833427774700354048166005,-0.0171882677575848339713784634,-0.0340636851958576503858893189
03/04/16,0.006,0.01,0.120,0.010,True,False,False,True,0.7439474810164478367562609924,0.7382246724365516390372099913,-0.0057228085798961977190510011,0.0271893767056391192751256085
03/08/16,0,0.08,0.112,0.006,True,False,False,True,0.8478625743793711221342439715,0.7234370388363973553128656480,-0.1244255355429737668213783235,0.0066789345255886378317302641
03/09/16,0.006,0.02,0.120,0.010,True,False,False,True,0.9008421182331025270143477373,0.8868493201690483983979520243,-0.0139927980640541286163957130,0.0456656803152659140954383169
03/16/16,0.039,0,0.089,0.008,False,True,True,True,0.9302939489469607823142523573,0.9164539325790940881957823365,-0.0138400163678666941184700208,0.0612774946612574752768729161
04/22/16,0,0.08,0.112,0.006,True,False,False,True,1.0388760798476599428306417510,1.0380730814647184289430103547,-0.0008029983829415138876313963,0.1690566271790151219056309135
04/25/16,0.039,0,0.089,0.008,False,True,True,True,1.0431000114467651075785579310,0.9695769345485146436853426058,-0.0735230768982504638932153252,0.0997574818798698227603317683
04/26/16,0,0.08,0.112,0.006,True,False,False,True,1.0209163386429876184126444259,0.9906763130625640303792760638,-0.0302400255804235880333683621,0.0473337834956687455610499011
05/06/16,0.039,0,0.089,0.008,False,True,True,True,1.1140053044920879916720006727,1.0923007641751925021016139310,-0.0217045403168954895703867417,0.1187182090278736292500194062
05/09/16,0,0.08,0.112,0.006,True,False,False,True,1.1623972271977005406868229343,1.0808140440853949005161465490,-0.0815831831123056401706763853,0.0855269486211805380941652825
05/24/16,0.039,0,0.089,0.008,False,True,True,True,1.1731560972598461008279578601,1.1539126146192593017708083093,-0.0192434826405867990571495508,0.0770423360427392991781506575
05/25/16,0.014,0.02,0.142,0.011,False,False,False,True,1.1665853450053939103783063878,1.1505465824223519887224467908,-0.0160387625830419216558595970,0.0544328212052451870726395882
05/26/16,0.039,0,0.089,0.008,False,True,True,True,1.1731560972598461008279578601,1.1468566150423852790589475715,-0.0262994822174608217690102886,0.0347040912422365557532807719
06/27/16,0.012,0.24,0.139,0.023,False,True,True,True,1.2299530830103052454051395664,1.2267254857345614144614568145,-0.0032275972757438309436827519,0.0882734797169518693867797263
07/05/16,0.039,0,0.089,0.008,False,True,True,True,1.3091703348963917083672224184,1.2689449993203385311873554484,-0.0402253355760531771798669700,0.1272653960269851551689956083
