Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/03/17,0.021,0.03,0.184,0.010,False,False,False,True,1.7837771075606621823358612009,1.7837771075606621823358612009,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
01/16/17,0.026,0.03,0.086,0.001,True,False,False,False,1.7342331778260873030378457338,1.6726951747875529386383822093,-0.0544354581329928186787273606,-0.0495439297345748792980154671,-0.0544354581329928186787273606,-0.1039793878675676979767428277
06/15/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0018560674254754945219026439,1.9319173148751130451765631096,-0.0597009098036769345559887236,0.2180789598648133121860414430,-0.1141363679366697532347160842,0.1039425919281435589513253588
07/11/17,0.026,0.03,0.086,0.001,True,False,False,False,2.0138402550344435603660462027,2.0060965274449328824002836877,-0.0077185831063653649401300117,0.2300631474737813780301850018,-0.1218549510430351181748460959,0.1082081964307462598553389059
07/12/17,0.023,0.12,0.072,0.009,True,True,False,False,2.0120658281839891643786805041,2.0011893306670552979832983567,-0.0456003580833743135169229841,0.2282887206233269820428193032,-0.1674553091264094316917690800,0.0608334114969175503510502232
09/04/17,0.039,0,0.198,0.013,False,True,True,False,2.1286166772014001077348826109,2.1246790706942694735332193435,-0.0040941044600707520763202161,0.3448395696407379253990214100,-0.1715494135864801837680892961,0.1732901560542577416309321139
10/16/17,0.026,0.03,0.086,0.001,True,False,False,False,2.2515709166755315897056105179,2.1529173328408114660685418087,-0.0929194360057345806056732599,0.4677938091148694073697493170,-0.2644688495922147643737625560,0.2033249595226546429959867610
01/02/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3689731889362629899440052583,2.3689731889362629899440052583,0.0000000000000000000000000000,0.5851960813756008076081440574,-0.2644688495922147643737625560,0.3207272317833860432343815014
03/23/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3626883618837215392894589132,2.3522381188509019843509357817,-0.0112471801204009314991212417,0.5789112543230593569535977123,-0.2757160297126156958728837977,0.3031952246104436610807139146
03/26/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3584576970012535257246513036,2.3427921287041772202500723411,-0.0153543318613730731286111594,0.5746805894405913433887901027,-0.2910703615739887690014949571,0.2836102278666025743872951456
03/30/18,0.013,0.05,0.083,0.016,True,False,False,False,2.3447039072943420184503239920,2.3008589950001718599593727747,-0.0817153267012324812648335542,0.5609267997336798361144627911,-0.3727856882752212502663285113,0.1881411114584585858481342798
04/12/18,0.026,0.03,0.086,0.001,True,False,False,False,2.3317277675837369579773106903,2.2884395368356228062578501663,-0.0442940318386443585225723273,0.5479506600230747756414494894,-0.4170797201138656087889008386,0.1308709399092091668525486508
04/27/18,0.023,0.06,0.190,0.010,False,False,False,True,2.3286566479661009962232839781,2.2810265809602202373732114454,-0.1072196113890557230275628081,0.5448795404054388138874227772,-0.5242993315029213318164636467,0.0205802089025174820709591305
08/08/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4381943837536590017322136324,2.4261369223790236640516562376,-0.0117736310235441708565412758,0.6544172761929968193963524315,-0.5360729625264655026730049225,0.1183443136665313167233475090
08/20/18,0.012,0.04,0.082,0.019,False,False,False,False,2.4510085779379862565375364515,2.4510085779379862565375364515,0,0.6672314703773240742016752506,-0.5360729625264655026730049225,0.1311585078508585715286703281
