Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/03/17,0.020,0.05,0.117,0.005,True,True,False,True,3.3811475024128914635800084568,3.3811475024128914635800084568,0.0000000000000000000000000000
03/21/17,0.032,0.04,0.168,0.039,False,True,True,True,3.4012411587845952753185728745,3.3890835436080707082230285420,-0.0121576151765245670955443325
04/07/17,0.020,0.05,0.117,0.005,True,True,False,True,3.4464409009654280655803858994,3.4418643713200818696744153222,-0.0045765296453461959059705772
04/26/17,0.032,0.04,0.168,0.039,False,True,True,True,3.4137571912164988883935923147,3.4106877021278003779528280924,-0.0030694890886985104407642223
04/27/17,0.020,0.05,0.117,0.005,True,True,False,True,3.4271749161251085879124512418,3.3972031371624448343395382607,-0.0299717789626637535729129811
08/03/17,0.022,0.04,0.118,0.005,True,True,False,True,3.8074169545703157176786336910,3.8072879092974713570862143565,-0.0001290452728443605924193345
08/04/17,0.020,0.05,0.117,0.005,True,True,False,True,3.8354120801650754961151344945,3.7773681425752055838124028556,-0.0580439375898699123027316389
09/07/17,0.022,0.04,0.118,0.005,True,True,False,True,3.8656563515866065330790057616,3.8555765800324143127773791217,-0.0100797715541922203016266399
05/23/18,0.024,0.04,0.118,0.005,True,True,False,True,3.9433867106343097127559750015,3.9396131014463115607815271036,-0.0037736091879981519744478979
05/24/18,0.022,0.04,0.118,0.005,True,True,False,True,3.9545685227865473962718923610,3.9293818628023678867392769137,-0.0251866599841795095326154473
06/24/18,0.022,0.04,0.118,0.005,True,True,False,True,4.0636535641745625766002074575,4.0636535641745625766002074575,0
