Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/04/16,0.016,0.07,0.026,0.007,False,True,False,True,1.1914132285606146703461641197,1.1914132285606146703461641197,0.0000000000000000000000000000,0.0000000000000000000000000000
01/07/16,0.032,0.04,0.041,0.016,False,True,True,True,1.1968112674312056443955296966,1.1947251196512908924820417406,-0.0020861477799147519134879560,0.0033118910906762221358776209
01/08/16,0.016,0.07,0.026,0.007,False,True,False,True,1.1965383562786707655554778240,1.1950094656294038425937278948,-0.0015288906492669229617499292,0.0015100892888744203340758191
01/11/16,0.032,0.04,0.041,0.016,False,True,True,True,1.1968112674312056443955296966,1.1947251196512908924820417406,-0.0020861477799147519134879560,-0.0003031473385054527393602643
01/21/16,0.016,0.07,0.026,0.007,False,True,False,True,1.2579184544484296894379315621,1.2419885811085193217092070103,-0.0159298733399103677287245518,0.0448741663388082245743170494
01/22/16,0.032,0.04,0.041,0.016,False,True,True,True,1.2685037326236708368607221618,1.2321357656823155089591101993,-0.0363679669413553279016119625,0.0190914775726940440954956866
03/14/16,0.016,0.07,0.026,0.007,False,True,False,True,1.1666351391191685647322343240,1.1280439545468466693661595603,-0.0385911845723218953660747637,-0.1213683005041301233990669149
03/24/16,0.032,0.04,0.041,0.016,False,True,True,True,1.1587364242677524092292453950,1.1467424177159824363479182294,-0.0119940065517699728813271656,-0.1412610219073162517833830095
03/29/16,0.016,0.07,0.026,0.007,False,True,False,True,1.1308346664704155369189429435,1.1298565869926284387014359281,-0.0009780794777870982175070154,-0.1701408591824402223111924764
03/31/16,0.032,0.04,0.041,0.016,False,True,True,True,1.1799373624368933821586249426,1.1367252699214432427288308863,-0.0432120925154501394297940563,-0.1642502557314125165013045336
04/18/16,0.016,0.07,0.026,0.007,False,True,False,True,1.2408962534199749671267180922,1.1677011870298628642848253776,-0.0731950663901121028418927146,-0.1764864311384430343751040986
09/02/16,0.017,0.07,0.025,0.007,False,True,False,True,1.2794857510155601336368011012,1.2394897559366676839215221896,-0.0399959950788924497152789116,-0.1778929286217503175803000012
09/05/16,0.016,0.07,0.026,0.007,False,True,False,True,1.2741647602321518445588340819,1.2445499813588602443787723083,-0.0296147788732916001800617736,-0.2128286982784502068383287941
09/19/16,0.037,0,0.042,0.030,True,False,False,True,1.3079804170315872668096009258,1.3026608037752431884984293885,-0.0053196132563440783111715373,-0.1843326547353588628987334875
09/22/16,0.016,0.07,0.026,0.007,False,True,False,True,1.3049561947210181550513317524,1.2696290836200090010055752801,-0.0353271111010091540457564723,-0.2226839881469371287027591332
09/29/16,0.037,0,0.042,0.030,True,False,False,True,1.2983776530195933034697158782,1.2497545636269567927411039788,-0.0486230893926365107286118994,-0.2778856192409984910129869068
10/26/16,0.016,0.07,0.026,0.007,False,True,False,True,1.3411592345125919013589387976,1.3163204658496022764081757731,-0.0248387686629896249507630245,-0.2599428064109895180745270119
10/28/16,0.032,0.04,0.041,0.038,True,True,True,True,1.3086009707970002115922378881,1.2718303691260466938570475111,-0.0367706016709535177351903770,-0.3292716717975347255764182984
