Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
4/24/2017 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.4741328646384339767964146137,1.4741328646384339767964146137,0.0000000000000000000000000000
9/21/2017 12:00:00 AM,0.027,0.03,0.033,0.028,False,False,False,False,1.5781947673662009282109206176,1.5667239574432840734646646901,-0.0114708099229168547462559275
10/18/2017 12:00:00 AM,0.025,0.03,0.042,0.013,False,False,False,False,1.6622606375907228269647676056,1.6598849352172993690526601231,-0.0023757023734234579121074825
10/19/2017 12:00:00 AM,0.027,0.03,0.033,0.028,False,False,False,False,1.6643860604986196991351807532,1.6635441381899399112266912216,-0.0008419223086797879084895316
10/27/2017 12:00:00 AM,0.025,0.03,0.042,0.013,False,False,False,False,1.6467170905527871538310021796,1.6206733298793583931481392783,-0.0260437606734287606828629013
10/31/2017 12:00:00 AM,0.027,0.03,0.033,0.028,False,False,False,False,1.6208833477308757721253523414,1.6189161742679058543724432458,-0.0019671734629699177529090956
11/1/2017 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.6404797446792855683713868078,1.6091003188888929695619836525,-0.0313794257903925988094031553
11/28/2017 12:00:00 AM,0.025,0.03,0.042,0.013,False,False,False,False,1.6904547156896125276998619429,1.6875441357769907375646755159,-0.0029105799126217901351864270
1/30/2018 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.9142982215650729223983361995,1.8908301728764264957038830356,-0.0234680486886464266944531639
2/2/2018 12:00:00 AM,0.025,0.03,0.042,0.013,False,False,False,False,1.9113319789879172698911328648,1.9071115600089211401062702739,-0.0042204189789961297848625909
2/5/2018 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.9295339440641147008575159619,1.8884871093208275500824830551,-0.0410468347432871507750329068
6/8/2018 12:00:00 AM,0.033,0.07,0.032,0.028,False,False,False,False,1.9848962866134130104319743105,1.9809934869239849481182192423,-0.0039027996894280623137550682
6/11/2018 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.9884466926494020735522837803,1.9774588288716956338261595708,-0.0109878637777064397261242095
6/12/2018 12:00:00 AM,0.033,0.07,0.032,0.028,False,False,False,False,1.9826143393517497244279175154,1.9777168713569484443492686198,-0.0048974679948012800786488956
6/15/2018 12:00:00 AM,0.030,0.04,0.033,0.028,False,False,False,False,1.9777168713569484443492686198,1.9775433454369424221966801929,-0.0001735259200060221525884269
6/19/2018 12:00:00 AM,0.033,0.07,0.032,0.028,False,False,False,False,2.0006163677493156473488100103,1.9823382719968346867950560354,-0.0182780957524809605537539749
6/23/2018 12:00:00 AM,0.033,0.07,0.032,0.028,False,False,False,False,2.0290293691797404423165859552,2.0290293691797404423165859552,0
