Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/03/17,0.021,0.01,0.046,0.008,False,True,True,False,1.6907728591228118601924242130,1.6907728591228118601924242130,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
01/26/17,0.026,0,0.128,0.011,False,False,False,True,1.7540701588331539955531361309,1.7375125464482651808709756639,-0.0152394946104290728678728087,0.0632972997103421353607119179,-0.0152394946104290728678728087,0.0480578050999130624928391092
04/14/17,0.033,0.03,0.127,0.009,False,True,False,True,1.7984378605486092440182449922,1.7739562529490917992891952009,-0.0338249183761514383584910687,0.1076650014257973838258207792,-0.0490644129865805112263638774,0.0586005884392168725994569018
07/19/17,0.025,0.09,0.049,0.007,False,True,True,False,1.8230073306410382142026012295,1.7362270010404524385641422408,-0.1444873925530541335122222679,0.1322344715182263540101770165,-0.1935518055396346447385861453,-0.0613173340214082907284091288
08/21/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8324873470208697962416442235,1.8271643141880040069990893857,-0.0054830328328657892425548378,0.1417144878980579360492200105,-0.1990348383725004339811409831,-0.0573203504744424979319209726
09/13/17,0.018,0.09,0.054,0.025,True,True,True,False,1.8976137883522506065707403733,1.9029206060570027892093205006,-0.0003622378927700338833576642,0.2068409292294387463783161603,-0.1993970762652704678644986473,0.0074438529641682785138175130
09/19/17,0.025,0.09,0.049,0.007,False,True,True,False,1.9275532180037901008608615102,1.8927603966660728879830479516,-0.0311727754390138651523393457,0.2367803588809782406684372972,-0.2305698517042843330168379930,0.0062105071766939076515993042
01/02/18,0.025,0.09,0.049,0.007,False,True,True,False,2.0824768960606753172619201512,2.0824768960606753172619201512,0.0000000000000000000000000000,0.3917040369378634570694959382,-0.2305698517042843330168379930,0.1611341852335791240526579452
05/04/18,0.025,0.09,0.049,0.008,False,True,True,False,2.0434875079956643820960796261,2.0997400800372656983239819667,0.0560925720416013162279023406,0.3527146488728525219036554131,-0.1744772796626830167889356524,0.1782373692101695051147197607
06/08/18,0.025,0.09,0.049,0.009,False,True,True,False,2.0067771085271678565832102647,1.9965395541965302764372345461,-0.0239509643361999121516680083,0.3160042494043559963907860517,-0.1984282439988829289406036607,0.1175760054054730674501823910
08/20/18,0.025,0.09,0.049,0.009,False,True,True,False,2.0247646503872443709071809359,2.0247646503872443709071809359,0,0.3339917912644325107147567229,-0.1984282439988829289406036607,0.1355635472655495817741530622
