Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/03/17,0.021,0.01,0.047,0.008,False,True,True,False,1.7019512591168607951927946535,1.7019512591168607951927946535,0.0000000000000000000000000000,0.0000000000000000000000000000
01/25/17,0.026,0.01,0.128,0.011,False,False,False,False,1.7792341093231356685267622546,1.7591242478369697104630633406,-0.0201098614861659580636989140,0.0571729887201089152702686871
04/14/17,0.031,0,0.123,0.011,False,False,False,False,1.7988464712707830116593761072,1.7855272082473122145953479404,-0.0133192630234707970640281668,0.0634660876442854613388543729
05/19/17,0.021,0.01,0.047,0.008,False,True,True,False,1.7632476574836446630781578858,1.7555900921699324648793032032,-0.0076575653137121981988546826,0.0202097085434349145587814689
05/24/17,0.031,0,0.123,0.011,False,False,False,False,1.7655536401650721975646008946,1.7529071782907064537465059312,-0.0126464618743657438180949634,0.0098692293504967052271295143
05/25/17,0.026,0.01,0.128,0.011,False,False,False,False,1.7626451940593075874159214643,1.7569266656814755997517211862,-0.0057185283778319876642002781,0.0012422548669001074142498059
05/26/17,0.031,0,0.123,0.011,False,False,False,False,1.7639740532877939472608341874,1.7553870286231919573320771395,-0.0085870246646019899287570479,-0.0060159105692155226695945189
06/07/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8056300918683154789946464582,1.8041927653169555511490480392,-0.0014373265513599278455984190,0.0342028014599460812186193329
06/13/17,0.031,0,0.123,0.011,False,False,False,False,1.8050433120970284551587685738,1.8047150591885769169031431902,-0.0003282529084515382556253836,0.0332877687802075191271160649
06/14/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8088980657245246293214438438,1.8011550982452666082571889870,-0.0077429674792580210642548568,0.0293995549284456722255364781
06/15/17,0.031,0,0.123,0.011,False,False,False,False,1.8120906997033468026678815750,1.7971333598421716881449732556,-0.0149573398611751145229083194,0.0176348490460927310490658899
06/19/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8073294382735442371645810987,1.8026131784396773008452813320,-0.0047162598338669363192997667,0.0081573277824232292264656469
06/20/17,0.031,0,0.123,0.011,False,False,False,False,1.8082024858515849557663019882,1.8013163663781194005632739092,-0.0068861194734655552030280790,0.0021442558869983926251584574
06/26/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8095516604957664593868033210,1.8005475648309288196788171765,-0.0090040956648376397079861445,-0.0055106651336577434623263543
08/21/17,0.026,0.01,0.128,0.011,False,False,False,False,1.8337485352702578538167643112,1.8324873470208697962416442235,-0.0012611882493880575751200877,0.0174250213914455933925145482
08/22/17,0.025,0.09,0.049,0.009,False,True,True,False,1.8423147324929021931031982605,1.8101934425808096600881944298,-0.0321212899120925330150038307,-0.0061300712980026003360553332
02/14/18,0.025,0.09,0.049,0.007,False,True,True,False,2.0670421409772582698164553819,2.0514863701159992879644555537,-0.0155557708612589818519998282,0.2030415663250944945252019600
02/26/18,0.025,0.09,0.049,0.009,False,True,True,False,2.0639769483436293084231612713,2.0543963326266641348551559161,-0.0095806157169651735680053552,0.1903957579745003595639024942
03/01/18,0.025,0.09,0.049,0.007,False,True,True,False,2.0611552991588782414724021823,2.0573009496357580905917840774,-0.0038543495231201508806181049,0.1837197592666291417325253003
03/05/18,0.025,0.09,0.049,0.009,False,True,True,False,2.0680686894871632806423924547,2.0502537402359522630574888497,-0.0178149492512110175849036050,0.1728182003437031633176119677
03/29/18,0.025,0.09,0.049,0.007,False,True,True,False,2.0793052221896588252136564829,2.0662968996636171794545645955,-0.0130083225260416457590918874,0.1710464105201570621297841085
07/09/18,0.025,0.09,0.049,0.007,False,True,True,False,2.0283492027216433604276892755,2.0283492027216433604276892755,0,0.1200903910521415973438169011
