Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/04/16,0.026,0.09,0.113,0.023,False,True,False,False,1.4468796471612438785841572093,1.4468796471612438785841572093,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
02/04/16,0.026,0.09,0.110,0.023,False,True,False,False,1.3749736439112711953426513937,1.3739947792079454526713005290,-0.0009869335593041333050775045,-0.0719060032499726832415058156,-0.0009869335593041333050775045,-0.0728929368092768165465833201
02/05/16,0.026,0.09,0.113,0.023,False,True,False,False,1.3643132827468736629847484562,1.3626533153691767394904953362,-0.0141362959197913793464091775,-0.0825663644143702155994087531,-0.0151232294790955126514866820,-0.0976895938934657282508954351
11/14/16,0.020,0.11,0.048,0.003,False,False,False,True,1.7308872850572918190730412267,1.6907862289796349955302443908,-0.0282280205254855025697900418,0.2840076378960479404888840174,-0.0433512500045810152212767238,0.2406563878914669252676072936
12/01/16,0.015,0.08,0.152,0.016,False,True,False,False,1.7679750579660509364461365588,1.7617501669746776987592020932,-0.0541966840080843995871928991,0.3210954108048070578619793495,-0.0975479340126654148084696229,0.2235474767921416430535097266
01/03/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8394610017411513380525622616,1.8394610017411513380525622616,0.0000000000000000000000000000,0.3925813545799074594684050523,-0.0975479340126654148084696229,0.2950334205672420446599354294
01/19/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8368267600520616497883117271,1.7647622065604284464862972013,-0.0606253672860600574763912134,0.3899471128908177712041545178,-0.1581733012987254722848608363,0.2317738115920922989192936815
02/22/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7541312703049844770209271941,1.7500175644096090671957929753,-0.0038705042985690225995853166,0.3072516231437405984367699848,-0.1620438055972944948844461529,0.1452078175464461035523238319
07/04/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8343127086752814277534580530,1.7892610108239465528692305873,-0.0324415446629082937942609911,0.3874330615140375491693008437,-0.1944853502602027886787071440,0.1929477112538347604905936997
07/17/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7916562204047848762225240005,1.7909886858492656401871478548,-0.0090296255341182958172031365,0.3447765732435409976383667912,-0.2035149757943210844959102805,0.1412615974492199131424565107
08/04/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8616924022366193846141146240,1.8527340647161621217315060364,-0.0086142275780875190227620978,0.4148127550753755060299574147,-0.2121292033724086035186723783,0.2026835517029669025112850364
08/11/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8547300727001940578592505474,1.8434069430331413937748940666,-0.0294078177454413412754288814,0.4078504255389501792750933381,-0.2415370211178499447941012597,0.1663134044211002344809920784
01/02/18,0.015,0.08,0.152,0.016,False,True,False,False,1.9349321759563682765859762006,1.9349321759563682765859762006,0.0000000000000000000000000000,0.4880525287951243980018189913,-0.2415370211178499447941012597,0.2465155076772744532077177316
08/03/18,0.020,0.12,0.045,0.002,False,False,False,True,1.9764363481813335461950768643,1.9369573217413435462698931871,-0.0275325098578596838892882422,0.5295567010200896676109196550,-0.2690695309757096286833895019,0.2604871700443800389275301531
08/19/18,0.020,0.12,0.045,0.002,False,False,False,True,1.9899795417871573403288345104,1.9899795417871573403288345104,0,0.5430998946259134617446773011,-0.2690695309757096286833895019,0.2740303636502038330612877992
