Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/04/16,0.026,0.09,0.113,0.023,False,True,False,False,1.4468796471612438785841572093,1.4468796471612438785841572093,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
02/04/16,0.026,0.09,0.110,0.023,False,True,False,False,1.3898607075663019961640066299,1.3739947792079454526713005290,-0.0158739972143349341264327407,-0.0570189395949418824201505794,-0.0158739972143349341264327407,-0.0728929368092768165465833201
02/05/16,0.026,0.09,0.113,0.023,False,True,False,False,1.3643132827468736629847484562,1.3626533153691767394904953362,-0.0120829078294423033710498346,-0.0825663644143702155994087531,-0.0279569050437772374974825753,-0.1105232694581474530968913284
11/14/16,0.020,0.11,0.048,0.003,False,False,False,True,1.7308872850572918190730412267,1.6907862289796349955302443908,-0.0823586805102564469483206151,0.2840076378960479404888840174,-0.1103155855540336844458031904,0.1736920523420142560430808270
12/01/16,0.015,0.08,0.152,0.016,False,True,False,False,1.7703846965202678039160160768,1.7617501669746776987592020932,-0.0566063225623012670570724171,0.3235050493590239253318588675,-0.1669219081163349515028756075,0.1565831412426889738289832600
01/03/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8394610017411513380525622616,1.8394610017411513380525622616,0.0000000000000000000000000000,0.3925813545799074594684050523,-0.1669219081163349515028756075,0.2256594464635725079655294448
02/10/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8035503095401162572968441503,1.7430754595724766392573815387,-0.0686485148649238329302381990,0.3566706623788723787126869410,-0.2355704229812587844331138065,0.1211002393976135942795731345
03/09/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7565264798858228003742206072,1.7424297146945330252952508024,-0.0287763474600990786080714059,0.3096468327245789217900633979,-0.2643467704413578630411852124,0.0453000622832210587488781855
03/20/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7745809480301024907392692351,1.7581232862730483492764162160,-0.0150168553698285925606574103,0.3277013008688586121551120258,-0.2793636258111864556018426227,0.0483376750576721565532694031
04/13/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7840713900654635189370948587,1.7339602477390143429745615661,-0.0503154791836408045596996711,0.3371917429042196403529376494,-0.3296791049948272601615422938,0.0075126379093923801913953556
04/19/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7525222549093710476242382733,1.7461472383688567325099491502,-0.0041358069596759917609957099,0.3056426077481271690400810640,-0.3338149119545032519225380037,-0.0281723042063760828824569397
04/26/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7645105118219505448851986512,1.7366674369040717641602682055,-0.0368966423393651811318184314,0.3176308646607066663010414419,-0.3707115542938684330543564351,-0.0530806896331617667533149932
07/19/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7933832876296267534452331945,1.7920554220015912634480729026,-0.0038790752088738133504537051,0.3465036404683828748610759852,-0.3745906295027422464048101402,-0.0280869890343593715437341550
08/11/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8547300727001940578592505474,1.8434069430331413937748940666,-0.0294078177454413412754288814,0.4078504255389501792750933381,-0.4039984472481835876802390216,0.0038519782907665915948543165
01/02/18,0.015,0.08,0.152,0.016,False,True,False,False,1.9349321759563682765859762006,1.9349321759563682765859762006,0.0000000000000000000000000000,0.4880525287951243980018189913,-0.4039984472481835876802390216,0.0840540815469408103215799697
08/19/18,0.020,0.12,0.045,0.002,False,False,False,True,1.9899795417871573403288345104,1.9899795417871573403288345104,0,0.5430998946259134617446773011,-0.4039984472481835876802390216,0.1391014473777298740644382795
