Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/05/15,0.020,0.11,0.047,0.003,False,False,False,True,1.0018393702061875946366917007,1.0018393702061875946366917007,0.0000000000000000000000000000,0.0000000000000000000000000000
01/21/15,0.009,0.01,0.049,0.018,False,True,True,True,1.0317700592440217182562114853,1.0146591804155205928494730566,-0.0171108788285011254067384287,0.0128198102093329982127813559
01/29/15,0.020,0.11,0.047,0.003,False,False,False,True,1.0242569866312427135076083400,1.0218174526089506282088181204,-0.0024395340222920852987902196,0.0028672035742619081653879910
01/30/15,0.009,0.01,0.049,0.018,False,True,True,True,1.0270307227511307229955479782,1.0192295643277692217342993820,-0.0078011584233615012612485962,-0.0021602187292115836079209670
02/02/15,0.020,0.11,0.047,0.003,False,False,False,True,1.0338547928469648341657436234,1.0040957973996469321609850466,-0.0297589954473179020047585768,-0.0250951440806953744424838986
02/03/15,0.020,0.12,0.045,0.003,False,False,False,True,1.0268615197227937810529146095,1.0164873339804200444034035868,-0.0103741857423737366495110227,-0.0424626029472401642048239352
06/12/15,0.020,0.12,0.045,0.002,False,False,False,True,1.1673829492520647853440093409,1.1462125922923917774884591617,-0.0211703569596730078555501792,0.0768884696223578322307206170
06/17/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1665259203478098873350697505,1.1559271019966948569430546870,-0.0105988183511150303920150635,0.0654326223669879038297659631
06/24/15,0.009,0.01,0.049,0.018,False,True,True,True,1.1503888889635865009561880490,1.1494135121205323732071496916,-0.0009753768430541277490383574,0.0483202141397103897018459042
06/26/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1479760420678251379412177319,1.1304551433460152521319616164,-0.0175208987218098858092561155,0.0283864685221391408776194716
06/30/15,0.009,0.01,0.049,0.018,False,True,True,True,1.1347450261585425796685341679,1.1325663631028035758904271233,-0.0021786630557390037781070446,0.0129767895571175788268288630
08/24/15,0.025,0.15,0.049,0.027,False,True,True,True,1.1663206236103176032207924852,1.1454994312739801050793708385,-0.0208211923363374981414216467,0.0237311946725551042376655336
08/26/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1231847147703618447046114993,1.1209754254916969211452304962,-0.0022092892786649235593810031,-0.0216140034460655778378964554
08/27/15,0.025,0.15,0.049,0.027,False,True,True,True,1.1474719907517558024013639604,1.0970092421576618931777089302,-0.0504627485940939092236550302,-0.0477894760587655293647990245
09/07/15,0.017,0,0.052,0.016,True,True,False,True,1.1371444391093103209855658175,1.1185719202486644348648882616,-0.0185725188606458861206775559,-0.0766895465618568969012747233
09/08/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1373826728436415264481175594,1.0721700239774038998805384407,-0.0652126488662376265675791187,-0.1416639616937633180063021001
09/21/15,0.009,0.01,0.049,0.018,False,True,True,True,1.1047711950803960639795189271,1.0951294641277894694735112557,-0.0096417309526065945060076714,-0.1839171704096153749809084038
09/22/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1019041571970964001665805626,1.1017439498735343081772989473,-0.0001602073235620919892816153,-0.1869444156164771307831283836
11/09/15,0.022,0.21,0.053,0.003,False,True,False,True,1.1072476398146611438266983746,1.1011501274723182103011865679,-0.0060975123423429335255118067,-0.1876984453412553206485223783
11/10/15,0.020,0.12,0.045,0.003,False,False,False,True,1.1180487358222188067226577409,1.0898296070277758979250590303,-0.0282191287944429087975987106,-0.2051164781281405665501617226
03/04/16,0.020,0.11,0.049,0.003,False,False,False,True,1.2956607535632531553224946192,1.2863813736701964982401185547,-0.0092793798930566570823760645,-0.0367838402801628750327009088
04/21/16,0.029,0.17,0.040,0.029,False,False,False,True,1.4000729231306294133685468160,1.3583401626120047816831450377,-0.0417327605186246316854017783,0.0258955687685887513279495097
05/04/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3765121725450094612528844918,1.3602250726110970023799294867,-0.0162870999339124588729550051,-0.0139522817509436596606678196
05/13/16,0.015,0.01,0.068,0.037,False,True,True,True,1.3789515083769024798984260561,1.3589903710905834231457681284,-0.0199611372863190567526579277,-0.0314740832053696977677841830
05/17/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3627494937255676002641061444,1.3402558562029894364201651865,-0.0224936375225781638439409579,-0.0701697353792827412460450526
05/18/16,0.023,0.26,0.045,0.003,False,True,False,True,1.3757018129847931362877615097,1.3684576670212454889789629106,-0.0072441459635476473087985991,-0.0644615620836048525311882864
05/19/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3749041719157412277250205943,1.3679472734548594430206751196,-0.0069568984608817847043454747,-0.0722161016135385457982746765
05/25/16,0.029,0.17,0.040,0.029,False,False,False,True,1.3516884905756225588619491656,1.3322719830845955379178286730,-0.0194165074910270209441204926,-0.1148482904446842356054665978
06/13/16,0.021,0.11,0.053,0.029,False,False,False,True,1.4114865280157770429663130776,1.3708013539314007342988877308,-0.0406851740843763086674253468,-0.0957354270889060601685280326
06/15/16,0.029,0.17,0.040,0.029,False,False,False,True,1.3775454528448514649096033547,1.3745414562128880647233177321,-0.0030039966319634001862856226,-0.1326804988917950384115233781
06/16/16,0.020,0.12,0.045,0.002,False,False,False,True,1.3816839985256548255853816651,1.3430756139538810640103901662,-0.0386083845717737615749914989,-0.1671503377827654393107365666
06/20/16,0.021,0.11,0.053,0.029,False,False,False,True,1.3583235545254339194555260960,1.3579451261220939947248475405,-0.0003784284033399247306785555,-0.1908892101863262701712706912
06/21/16,0.020,0.12,0.045,0.002,False,False,False,True,1.3664762833921236683153519915,1.3583235545254339194555260960,-0.0081527288666897488598258955,-0.1908892101863262701712706912
06/22/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3646606372660009991782509781,1.3612834050538447365646101517,-0.0033772322121562626136408264,-0.1960820885246052019220125310
06/23/16,0.020,0.12,0.045,0.002,False,False,False,True,1.3761202003060702558524439796,1.3710724894831774524124015855,-0.0050477108228928034400423941,-0.1896702363074287486878619236
06/24/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3775532596106845903293712072,1.3772329599499871697990315167,-0.0003202996606974205303396905,-0.1885574766635118347412743865
06/28/16,0.015,0.01,0.068,0.037,False,True,True,True,1.3929723028363405137468197249,1.3880220126294811190494857522,-0.0049502902068593946973339727,-0.1780887236447153060211598415
06/30/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3989480834514587946515451419,1.3661513330014856802924904521,-0.0327967504499731143590546898,-0.2049096934795701394754891143
