Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/04/16,0.026,0.09,0.113,0.023,False,True,False,False,1.4468796471612438785841572093,1.4468796471612438785841572093,-0.0001560000000000000000000000,0.0000000000000000000000000000,-0.0001560000000000000000000000,-0.0001560000000000000000000000
01/18/16,0.026,0.09,0.110,0.023,False,True,False,False,1.3898607075663019961640066299,1.3886560532221011655125543207,-0.0013606543442008306514523092,-0.0570189395949418824201505794,-0.0015166543442008306514523092,-0.0585355939391427130716028886
02/05/16,0.026,0.09,0.113,0.023,False,True,False,False,1.3643132827468736629847484562,1.3626533153691767394904953362,-0.0018159673776969234942531200,-0.0825663644143702155994087531,-0.0033326217218977541457054292,-0.0858989861362679697451141823
11/14/16,0.020,0.11,0.048,0.003,False,False,False,True,1.7308872850572918190730412267,1.6907862289796349955302443908,-0.0402570560776568235427968359,0.2840076378960479404888840174,-0.0435896777995545776885022651,0.2404179600964933628003817523
11/15/16,0.017,0,0.067,0.038,False,False,False,False,1.7195967288841088836098719182,1.7116885645578709986717714528,-0.0080641643262378849381004654,0.2727170817228650050257147089,-0.0516538421257924626266027305,0.2210632395970725423991119784
11/16/16,0.020,0.11,0.048,0.003,False,False,False,True,1.7415524205086834712233744392,1.6912633955507755502765385849,-0.0504450249579079209468358543,0.2946727733474395926392172299,-0.1020988670837003835734385848,0.1925739062637392090657786451
11/30/16,0.015,0.08,0.152,0.016,False,True,False,False,1.7703846965202678039160160768,1.7592971825102459734934621096,-0.0112435140100218304225539672,0.3235050493590239253318588675,-0.1133423810937222139959925520,0.2101626682653017113358663155
01/13/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8035503095401162572968441503,1.7960875077652477235947309363,-0.0076188017748685337021132140,0.3566706623788723787126869410,-0.1209611828685907476981057660,0.2357094795102816310145811750
02/22/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7541312703049844770209271941,1.7500175644096090671957929753,-0.0042697058953754098251342188,0.3072516231437405984367699848,-0.1252308887639661575232399848,0.1820207343797744409135300000
02/27/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7695980606502105709551914715,1.7613168990474994470808074336,-0.0084371616027111238743840379,0.3227184134889666923710342622,-0.1336680503666772813976240227,0.1890503631222894109734102395
03/08/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7565264798858228003742206072,1.7432450428641212845696087315,-0.0134374370217015158046118757,0.3096468327245789217900633979,-0.1471054873883787972022358984,0.1625413453362001245878274995
03/20/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7745809480301024907392692351,1.7581232862730483492764162160,-0.0166136617570541414628530191,0.3277013008688586121551120258,-0.1637191491454329386650889175,0.1639821517234256734900231083
03/23/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7840713900654635189370948587,1.7568222291107332252776945043,-0.0274051609547302936594003544,0.3371917429042196403529376494,-0.1911243101001632323244892719,0.1460674328040564080284483775
04/19/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7525222549093710476242382733,1.7461472383688567325099491502,-0.0065310165405143151142891231,0.3056426077481271690400810640,-0.1976553266406775474387783950,0.1079872811074496216013026690
04/21/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7513368591273397664420848787,1.7501864864739201869378183899,-0.0013063726534195795042664888,0.3044572119660958878579276694,-0.1989616992940971269430448838,0.1054955126719987609148827856
04/24/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7616571951998521820218003645,1.7401592144167609241267156172,-0.0216539807830912578950847473,0.3147775480386083034376431552,-0.2206156800771883848381296311,0.0941618679614199185995135241
04/26/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7645105118219505448851986512,1.7366674369040717641602682055,-0.0279990749178787807249304457,0.3176308646607066663010414419,-0.2486147549950671655630600768,0.0690161096656395007379813651
07/03/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8284383300037947580742895035,1.7944506315824295868013663158,-0.0341436984213651712729231877,0.3815586828425508794901322942,-0.2827584534164323368359832645,0.0988002294261185426541490297
07/17/17,0.015,0.08,0.152,0.016,False,True,False,False,1.7916562204047848762225240005,1.7909886858492656401871478548,-0.0008235345555192360353761457,0.3447765732435409976383667912,-0.2835819879719515728713594102,0.0611945852715894247670073810
07/19/17,0.020,0.11,0.048,0.003,False,False,False,True,1.7933832876296267534452331945,1.7920554220015912634480729026,-0.0014838656280354899971602919,0.3465036404683828748610759852,-0.2850658535999870628685197021,0.0614377868683958119925562831
08/07/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8495404519417110239271148188,1.8493160339422323028658031576,-0.0003804179994787210613116612,0.4026608047804671453429576095,-0.2854462715994657839298313633,0.1172145331810013614131262462
08/08/17,0.020,0.11,0.048,0.003,False,False,False,True,1.8670433066695050301385304303,1.8339715896662619221307076332,-0.0332277170032431080078227971,0.4201636595082611515543732210,-0.3186739886027088919376541604,0.1014896709055522596167190606
08/11/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8547300727001940578592505474,1.8434069430331413937748940666,-0.0114791296670526640843564808,0.4078504255389501792750933381,-0.3301531182697615560220106412,0.0776973072691886232530826969
08/22/17,0.017,0.08,0.148,0.016,False,True,False,False,1.8598518502551090728944360979,1.8519356615225493472804082320,-0.0080721887325597256140278659,0.4129722030938651943102788886,-0.3382253070023212816360385071,0.0747468960915439126742403815
08/30/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8635125078299345768213263957,1.8464259243291831469685101720,-0.0172425835007514298528162237,0.4166328606686906982371691864,-0.3554678905030727114888547308,0.0611649701656179867483144556
09/06/17,0.017,0.08,0.148,0.016,False,True,False,False,1.8566111095143683321536953572,1.8547300727001940578592505474,-0.0020370368141742742944448098,0.4097314623531244535695381479,-0.3575049273172469857832995406,0.0522265350358774677862386073
09/08/17,0.015,0.08,0.152,0.016,False,True,False,False,1.8603188950554834790169351781,1.8501296280328868506722138757,-0.0103452670225966283447213024,0.4134392478942396004327779688,-0.3678501943398436141280208430,0.0455890535543959863047571258
03/19/18,0.017,0.08,0.148,0.016,False,True,False,False,1.9959856510821954293639434330,1.9943562657069655257768650520,-0.0017853853752299035870783810,0.5491060039209515507797862237,-0.3696355797150735177150992240,0.1794704242058780330646869997
03/23/18,0.015,0.08,0.152,0.016,False,True,False,False,2.0015735872787377791850446831,1.9890034943715670352599868776,-0.0127260929071707439250578055,0.5546939401174939006008874738,-0.3823616726222442616401570295,0.1723322674952496389607304443
03/27/18,0.017,0.08,0.148,0.016,False,True,False,False,1.9971493438673001617146028589,1.9931533787783368168755017802,-0.0041519650889633448391010787,0.5502696967060562831304456496,-0.3865136377112076064792581082,0.1637560589948486766511875414
03/28/18,0.015,0.08,0.152,0.016,False,True,False,False,1.9963610772546800406124705051,1.9940461631070208754461777232,-0.0024709141476591651662927819,0.5494814300934361620283132958,-0.3889845518588667716455508901,0.1604968782345693903827624057
03/29/18,0.017,0.08,0.148,0.016,False,True,False,False,1.9994767294375096264159217108,1.9907476049210793990727752365,-0.0088851245164302273431464743,0.5525970822762657478317645015,-0.3978696763752969989886973644,0.1547274059009687488430671371
03/30/18,0.015,0.08,0.152,0.016,False,True,False,False,2.0252303635417690542451890296,1.9661175362645072990303515013,-0.0592688272772617552148375283,0.5783507163805251756610318203,-0.4571385036525587542035348927,0.1212122127279664214574969276
07/13/18,0.015,0.08,0.152,0.016,False,True,False,False,1.9573739884080102129365598538,1.9573739884080102129365598538,0,0.5104943412467663343524026445,-0.4571385036525587542035348927,0.0533558375942075801488677518
