5/13/2016,4658,4536,4658,4442,194
5/12/2016,4606,4612,4710,4426,78
5/11/2016,4658,4696,4710,4426,310
5/10/2016,4632,4522,4688,4512,218
5/9/2016,4590,4734,4876,4590,148
5/6/2016,4778,4876,4960,4750,112
5/5/2016,4924,4958,5028,4890,64
5/4/2016,4952,5028,5080,4890,162
5/3/2016,5040,5076,5080,5002,88
5/2/2016,5080,5062,5100,5058,0
4/29/2016,5526,5670,5812,5272,266
4/28/2016,5524,5470,5620,5470,76
4/27/2016,5566,5630,5640,5500,102
4/26/2016,5598,5494,5598,5260,154
4/25/2016,5558,5260,5558,5260,130
4/22/2016,5450,5454,5516,5354,166
4/21/2016,5530,5596,5648,5436,656
4/20/2016,5450,5370,5532,5358,390
4/19/2016,5330,5334,5396,5228,236
4/18/2016,5360,5214,5436,5210,572
4/15/2016,5316,5524,5524,5316,574
4/14/2016,5492,5472,5608,5438,540
4/13/2016,5454,5382,5554,5382,808
4/12/2016,5356,5340,5384,5306,660
4/11/2016,5338,5348,5392,5300,688
4/8/2016,5300,5316,5362,5234,1210
4/7/2016,5336,5334,5370,5304,472
4/6/2016,5354,5396,5398,5300,324
4/1/2016,5404,5352,5528,5334,836
3/31/2016,5300,5326,5352,5266,814
3/30/2016,5334,5330,5378,5278,662
3/29/2016,5330,5352,5526,5248,1194
3/28/2016,5296,5488,5526,5248,2152
3/25/2016,5476,5414,5496,5414,710
3/24/2016,5422,5280,5454,5252,1668
3/23/2016,5380,5516,5540,5380,1122
3/22/2016,5464,5336,5508,5314,1374
3/21/2016,5370,5538,5670,5370,2226
3/18/2016,5578,5650,5670,5552,1210
3/17/2016,5534,5478,5580,5448,2200
3/16/2016,5454,5350,5466,5200,1146
3/15/2016,5316,5200,5356,5200,1686
3/14/2016,5220,5256,5386,5140,740
3/11/2016,5240,5224,5318,5140,680
3/10/2016,5180,5540,5540,5162,1062
3/9/2016,5320,5346,5424,5320,1766
3/8/2016,5474,5672,5672,5354,1294
3/7/2016,5300,5300,5300,5300,176
3/4/2016,5118,5078,5192,5000,2220
3/3/2016,5068,5162,5178,5046,3130
3/2/2016,4974,4830,4974,4808,1572
3/1/2016,4832,4706,4832,4676,730
2/29/2016,4668,4632,4694,4610,156
2/26/2016,4566,4554,4592,4500,222
2/25/2016,4544,4618,4630,4540,200
2/24/2016,4576,4542,4602,4530,72
2/23/2016,4550,4594,4602,4530,180
2/22/2016,4620,4548,4620,4446,306
2/19/2016,4512,4448,4512,4418,200
2/18/2016,4422,4424,4460,4418,44
2/17/2016,4422,4418,4516,4414,90
2/16/2016,4442,4452,4516,4404,120
2/15/2016,4448,4410,4450,4404,70
2/5/2016,4426,4402,4442,4380,198
2/4/2016,4382,4386,4448,4368,534
2/3/2016,4350,4308,4358,4306,252
2/2/2016,4330,4360,4372,4310,222
2/1/2016,4342,4370,4372,4252,326
1/29/2016,4340,4280,4370,4234,740
1/28/2016,4276,4312,4370,4234,290
1/27/2016,4320,4338,4368,4268,458
1/26/2016,4320,4268,4344,4268,552
1/25/2016,4286,4300,4332,4268,310
1/22/2016,4300,4298,4356,4262,1352
1/21/2016,4264,4206,4308,4172,868
1/20/2016,4220,4224,4240,4172,566
1/19/2016,4262,4276,4296,4212,706
1/18/2016,4250,4304,4326,4188,1718
1/15/2016,4246,4278,4398,4202,3664
1/14/2016,4278,4130,4278,4124,1226
1/13/2016,4122,4100,4132,4084,288
1/12/2016,4102,4070,4130,3942,328
1/11/2016,4090,3942,4118,3942,304
1/8/2016,3970,3828,3970,3794,618
1/7/2016,3800,3844,3854,3758,52
1/6/2016,3830,3758,3854,3758,88
1/5/2016,3800,3796,3830,3762,110
1/4/2016,3834,3750,3894,3750,162
12/31/2015,3814,3862,3894,3782,152
12/30/2015,3840,3782,3854,3780,62
12/29/2015,3950,3914,4006,3904,130
12/28/2015,3910,3910,3964,3904,16
12/25/2015,3918,3914,3998,3896,70
12/24/2015,3982,3946,4042,3896,348
12/23/2015,3978,3972,4042,3962,226
12/22/2015,3984,3864,3984,3830,222
12/21/2015,3912,3796,3912,3666,258
12/18/2015,3730,3666,3784,3666,172
12/17/2015,3746,3758,3762,3710,74
12/16/2015,3720,3758,3758,3710,114
12/15/2015,3760,3694,3768,3692,336
12/14/2015,3696,3688,3736,3678,542
12/11/2015,3688,3660,3718,3644,316
12/10/2015,3660,3644,3668,3644,136
12/9/2015,3666,3684,3718,3662,392
12/8/2015,3692,3666,3714,3652,518
12/7/2015,3712,3728,3764,3686,732
12/4/2015,3686,3654,3796,3630,914
12/3/2015,3656,3690,3724,3634,802
12/2/2015,3720,3760,3762,3692,1992
12/1/2015,3760,3746,3780,3710,626
11/30/2015,3724,3750,3780,3662,794
11/27/2015,3752,3750,3778,3690,2142
11/26/2015,3770,3782,3890,3770,2062
11/25/2015,3796,3822,3928,3782,2216
11/24/2015,3792,3798,3812,3712,2562
11/23/2015,3780,3800,3820,3702,404
11/20/2015,3800,3742,3820,3702,2094
11/19/2015,3728,3800,3804,3682,3432
11/18/2015,3814,3828,3842,3778,1868
11/17/2015,3818,3820,3848,3720,3780
11/16/2015,3840,3782,3880,3768,2892
11/13/2015,3746,3720,3832,3690,3378
11/12/2015,3720,3840,3840,3660,8156
11/11/2015,3862,4012,4042,3862,3380
11/10/2015,4028,4032,4042,4004,862
11/9/2015,4028,4000,4076,4000,1936
11/6/2015,4000,4012,4050,3976,3310
11/5/2015,4028,4036,4092,3990,4274
11/4/2015,4048,4088,4120,3990,6146
11/3/2015,4080,3900,4080,3900,4382
11/2/2015,3830,3766,3830,3766,326
10/30/2015,3762,3646,3788,3452,2286
10/29/2015,3660,3800,3812,3660,536
10/28/2015,3798,3892,3892,3796,128
10/27/2015,3890,3998,3998,3882,62
10/26/2015,3996,4000,4068,3966,38
10/23/2015,4068,4000,4150,3982,28
10/22/2015,4038,4150,4150,4000,82
10/21/2015,4034,4100,4140,4026,102
10/20/2015,4144,4310,4348,4138,66
10/19/2015,4252,4300,4348,4252,32
10/16/2015,4306,4300,4308,4260,14
10/15/2015,4304,4404,4404,4304,8
10/14/2015,4376,4340,4400,4300,14
10/13/2015,4400,4400,4400,4400,2
10/12/2015,4532,4562,4562,4482,12
10/9/2015,4560,4522,4724,4512,114
10/1/2015,4900,4900,4900,4900,2
9/30/2015,4900,4900,4998,4900,6
9/29/2015,4962,4942,4998,4942,0
9/28/2015,4944,4942,5146,4942,6
9/25/2015,5146,5146,5146,5146,2
9/18/2015,5046,5046,5046,5046,2
9/17/2015,4968,5046,5046,4892,4
9/16/2015,5092,4892,5146,4892,12
9/15/2015,5092,5146,5146,5012,0
9/14/2015,5092,5146,5146,5012,12
9/11/2015,5092,5146,5146,5012,0
9/10/2015,5092,5146,5146,5012,12
9/9/2015,5092,5146,5198,5010,22
9/8/2015,5116,5010,5198,5010,0
9/3/2015,5080,5000,5298,5000,0
9/2/2015,5008,5000,5350,4950,8
9/1/2015,5350,4950,5350,4950,8
8/31/2015,4894,4728,5124,4728,4
8/28/2015,4894,4728,5124,4728,0
8/27/2015,5298,5424,5424,5298,4
8/26/2015,4720,4728,5124,4720,0
8/25/2015,4712,4728,5124,4712,4
8/24/2015,4908,4728,5124,4728,0
8/21/2015,4926,4728,5124,4728,4
8/20/2015,4926,4728,5124,4728,0
8/19/2015,5124,4728,5296,4728,4
8/18/2015,4926,5296,5296,4926,0
8/17/2015,5132,5296,5296,5132,4
8/14/2015,5132,5296,5296,5132,0
8/13/2015,5288,5296,5296,5280,4
8/12/2015,5288,5296,5296,5180,8
8/11/2015,5212,5252,5252,5180,0
8/10/2015,5194,5252,5396,5180,8
8/7/2015,5394,5396,5396,5202,4
8/6/2015,5202,5258,5258,4850,22
8/5/2015,5054,4850,5258,4850,0
8/4/2015,5054,4850,5258,4850,4
8/3/2015,5054,4850,5258,4850,22
7/31/2015,5054,4984,5138,4872,0
7/30/2015,5100,4984,5138,4852,22
7/29/2015,5046,5050,5050,4852,6
7/14/2015,5308,5200,5450,5200,0
7/7/2015,5398,5398,5398,5398,2
7/2/2015,4610,4562,4610,4562,6
