Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/02/18,0.025,0.02,0.042,0.013,False,False,False,True,1.8344355742061197701963906518,1.8344355742061197701963906518,0.0000000000000000000000000000,0.0000000000000000000000000000
01/08/18,0.026,0.02,0.029,0.002,False,False,False,True,1.8285848527963611143751291282,1.8273500266391717656116245791,-0.0012348261571893487635045491,-0.0070855475669480045847660727
01/09/18,0.025,0.02,0.042,0.013,False,False,False,True,1.8366237580135595951416860566,1.8196040253493379054952098548,-0.0170197326642216896464762018,-0.0160663750139712134646853461
01/30/18,0.030,0.03,0.038,0.013,False,False,False,True,1.9309041762838184108695376873,1.9225064914308015905307939680,-0.0083976848530168203387437193,0.0698163584032707819244225653
02/02/18,0.025,0.02,0.042,0.013,False,False,False,True,1.9430082975422923647180437972,1.9237175147276666285774717617,-0.0192907828146257361405720355,0.0626296968471189996323566397
02/05/18,0.030,0.03,0.038,0.013,False,False,False,True,1.9461398987828601893287174497,1.9201634278752026449093939875,-0.0259764709076575444193234622,0.0397848271800292798237068300
02/28/18,0.030,0.04,0.033,0.028,False,False,False,True,1.9830915153161056323038899025,1.9765717534782084846793419948,-0.0065197618378971476245479077,0.0702166818753775751743313751
03/23/18,0.027,0.07,0.053,0.013,False,True,False,True,2.0144280073375770201448099988,1.9856369981957937259374766966,-0.0287910091417832942073333022,0.0727621647550656688079181692
03/26/18,0.030,0.04,0.033,0.028,False,False,False,True,2.0075681587197047828975741684,1.9927800831758758642242246266,-0.0147880755438289186733495418,0.0511142405933645128873327970
03/27/18,0.027,0.07,0.053,0.013,False,True,False,True,2.0061810984043022601633109210,1.9941657828439813591997368245,-0.0120153155603209009635740965,0.0377118647176410891894954531
03/28/18,0.030,0.04,0.033,0.028,False,False,False,True,2.0051313631059368876797855604,1.9952166313992261180313312256,-0.0099147317067107696484543348,0.0267473977125649470575157577
03/29/18,0.027,0.07,0.053,0.013,False,True,False,True,2.0176531796225763718384378246,1.9826925368291575192159821286,-0.0349606427934188526224556960,0.0043085714357855785937123259
06/22/18,0.033,0.07,0.032,0.028,False,False,False,True,2.0290293691797404423165859552,2.0232889067599473545433119408,-0.0057404624197930877732740144,0.0099442985731565612985864421
06/25/18,0.027,0.07,0.053,0.013,False,True,False,True,2.0261239583063391071206315284,2.0261195728654824403767217457,-0.0000043854408566667439097827,0.0070345022588985593587222326
06/29/18,0.033,0.07,0.032,0.028,False,False,False,True,2.0350253131000296584350940233,2.0174469823613219249900473360,-0.0175783307387077334450466873,-0.0016424736861186227718619598
07/06/18,0.027,0.07,0.053,0.013,False,True,False,True,2.0750071198183665985295662363,2.0657446904326639755155480790,-0.0092624293857026230140181573,0.0290769036465156943085920959
07/09/18,0.033,0.07,0.032,0.028,False,False,False,True,2.0733217986515978318179192682,2.0677047143200848115879854803,-0.0056170843315130202299337879,0.0217744981482339073670113399
07/09/18,0.033,0.07,0.032,0.028,False,False,False,True,2.0733217986515978318179192682,2.0733217986515978318179192682,0,0.0217744981482339073670113399
