Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta
01/04/16,0.020,0.12,0.045,0.003,False,False,False,True,1.2464558821624414244521641141,1.2464558821624414244521641141,0.0000000000000000000000000000
03/04/16,0.020,0.11,0.049,0.003,False,False,False,True,1.2956607535632531553224946192,1.2863813736701964982401185547,-0.0092793798930566570823760645
03/08/16,0.016,0,0.052,0.002,False,True,False,False,1.3317023029754035505480098442,1.3315492116935145642724281593,-0.0001530912818889862755816849
03/23/16,0.020,0.11,0.049,0.003,False,False,False,True,1.2905559764574884927733169604,1.2859010208996181166720049973,-0.0046549555578703761013119631
03/31/16,0.016,0,0.052,0.002,False,True,False,False,1.3089573793180799703263693641,1.2779304744494563642592607355,-0.0310269048686236060671086286
04/06/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3347262251211382557154670762,1.2907911772016292383126918479,-0.0439350479195090174027752283
04/21/16,0.016,0,0.052,0.002,False,True,False,False,1.4033186357489180386423693431,1.3583401626120047816831450377,-0.0449784731369132569592243054
05/04/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3765121725450094612528844918,1.3710692561717825842248126292,-0.0054429163732268770280718626
05/13/16,0.015,0.01,0.068,0.037,False,True,True,True,1.3789515083769024798984260561,1.3589903710905834231457681284,-0.0199611372863190567526579277
05/17/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3627494937255676002641061444,1.3402558562029894364201651865,-0.0224936375225781638439409579
05/18/16,0.023,0.26,0.045,0.003,False,True,False,True,1.3757018129847931362877615097,1.3684576670212454889789629106,-0.0072441459635476473087985991
05/19/16,0.020,0.11,0.049,0.003,False,False,False,True,1.3749041719157412277250205943,1.3679472734548594430206751196,-0.0069568984608817847043454747
05/25/16,0.029,0.17,0.040,0.029,False,False,False,True,1.3516884905756225588619491656,1.3322719830845955379178286730,-0.0194165074910270209441204926
06/13/16,0.021,0.11,0.053,0.029,False,False,False,True,1.4114865280157770429663130776,1.3708013539314007342988877308,-0.0406851740843763086674253468
