Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/02/14,0.024,0,0.148,0.005,True,True,False,False,1.3140942524582515995003361749,1.3140942524582515995003361749,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
01/23/14,0.018,0.15,0.107,0.025,False,True,True,False,1.3367769010566249002820087262,1.3332040243533453499955947581,-0.0069086850991230195808058467,0.0226826485983733007816725513,-0.0069086850991230195808058467,0.0157739634992502812008667046
02/19/14,0.024,0.05,0.153,0.005,True,True,False,False,1.3346132191760944787344117745,1.3264874135976755090499885343,-0.0326986714409874684390908424,0.0205189667178428792340755996,-0.0396073565401104880198966891,-0.0190883898222676087858210895
05/05/14,0.018,0.15,0.099,0.025,False,True,True,False,1.5533795802382752221460145770,1.4855628304616984905384078407,-0.0646969969183626609983507237,0.2392853277800236226456784021,-0.1043043534584731490182474128,0.1349809743215504736274309893
07/22/14,0.019,0.15,0.098,0.025,False,True,True,False,1.4480016892540746538470653290,1.4478361622332520977624909875,-0.0124740408137338775808556238,0.1339074367958230543467291541,-0.1167783942722070265991030366,0.0171290425236160277476261175
01/05/15,0.019,0.15,0.098,0.025,False,True,True,False,1.5186052712232092142414327927,1.5186052712232092142414327927,0.0000000000000000000000000000,0.2045110187649576147410966178,-0.1167783942722070265991030366,0.0877326244927505881419935812
04/20/15,0.019,0.15,0.098,0.024,False,True,True,False,1.5906111502682875216700409925,1.5859491909873693626997239490,-0.0036970998883422309613181684,0.2765168978100359221697048176,-0.1204754941605492575604212050,0.1560414036494866646092836126
07/10/15,0.019,0.15,0.100,0.024,False,True,True,False,1.6368076807478491361012646125,1.5942657980194885457542362918,-0.0427018827283605903470283207,0.3227134282895975366009284376,-0.1631773768889098479074495257,0.1595360514006876886934789119
01/04/16,0.019,0.15,0.100,0.024,False,True,True,False,1.8328382816969211336184158267,1.8328382816969211336184158267,0.0000000000000000000000000000,0.5187440292386695341180796518,-0.1631773768889098479074495257,0.3555666523497596862106301261
02/18/16,0.027,0.02,0.147,0.004,True,True,True,False,1.7882213564302387789326642479,1.7778424393337287885551898190,-0.0327047949419010203526829031,0.4741271039719871794323280730,-0.1958821718308108682601324288,0.2782449321411763111721956442
03/09/16,0.019,0.15,0.100,0.024,False,True,True,False,1.8526754989943746560976090856,1.8338420231442978072292346219,-0.0193696747898798366963178577,0.5385812465361230565972729107,-0.2152518466206907049564502865,0.3233293999154323516408226242
